Time	I.max_1	I.total_1	I.back_1
28.485	83.92157	47.51024	35.28011
28.525	83.92157	48.83311	36.54762
28.565	83.92157	50.27103	37.23389
28.604	90.19608	51.4963	38.38235
28.643	90.19608	52.58562	39.29972
28.681	90.19608	53.6244	40
28.72	96.86275	54.42963	40.58123
28.759	96.86275	55.17385	40.93137
28.797	96.86275	55.1512	41.39356
28.836	90.19608	53.76732	40.58123
28.874	83.92157	51.21743	39.19468
28.913	77.25491	48.0854	36.98179
28.952	70.98039	45.47974	34.91597
28.99	64.70588	42.70675	33.43838
29.03	64.70588	41.00043	32.16387
29.069	64.70588	39.73333	31.0014
29.107	64.70588	39.80305	31.02241
29.145	64.70588	39.94074	31.69468
29.184	64.70588	40.98126	32.7451
29.223	64.70588	41.78823	32.9902
29.261	70.98039	43.19128	33.67647
29.3	70.98039	44.05403	34.2577
29.338	77.25491	45.53551	35.27311
29.377	77.25491	46.8793	36.09244
29.417	83.92157	47.88322	36.30952
29.455	83.92157	49.49368	37.92717
29.494	83.92157	49.49368	37.92717
29.536	90.19608	52.30327	39.30672
29.574	90.19608	52.30327	39.30672
29.613	96.86275	53.53377	40.22409
29.652	96.86275	54.65969	41.04342
29.691	96.86275	55.68976	41.72269
29.73	96.86275	56.18126	41.96078
29.768	96.86275	56.71983	42.41597
29.807	96.86275	56.05577	41.95378
29.85	96.86275	55.20349	41.96078
29.889	90.19608	53.45534	40.67927
29.927	83.92157	51.13725	38.97059
29.966	77.25491	48.8366	37.79412
30.005	70.98039	46.06013	35.96639
30.045	70.98039	44.33638	34.46779
30.083	64.70588	42.64401	33.55042
30.122	64.70588	41.80218	33.55042
30.162	64.70588	41.94684	33.30532
30.201	64.70588	42.09673	33.43137
30.239	70.98039	43.58867	34.48179
30.278	70.98039	44.4549	34.71289
30.316	70.98039	45.42745	35.7493
30.355	77.25491	46.65621	35.97339
30.393	77.25491	47.71242	36.53361
30.432	83.92157	49.51982	38.15126
30.471	90.19608	51.09194	38.94958
30.511	90.19608	52.44445	39.64986
30.551	96.86275	53.99215	41.02241
30.589	96.86275	54.74161	40.91737
30.628	96.86275	56.8366	43.22829
30.666	96.86275	57.7464	43.57143
30.704	96.86275	58.30588	43.71149
30.743	96.86275	58.84444	44.7409
30.782	96.86275	58.64401	44.62885
30.82	96.86275	57.92418	43.69748
30.859	96.86275	56.46362	43.13025
30.898	90.19608	54.63355	41.84874
30.936	83.92157	52.68148	40.34314
30.975	77.25491	50.22222	39.20868
31.013	77.25491	50.22222	39.20868
31.054	77.25491	47.95469	36.89075
31.093	70.98039	45.65752	35.16106
31.132	70.98039	44.39913	34.93697
31.171	70.98039	44.02266	34.2437
31.209	70.98039	43.64793	34.36274
31.248	70.98039	44.25447	34.48179
31.286	70.98039	45.25665	35.16807
31.325	77.25491	46.20654	36.09244
31.364	77.25491	47.74031	36.87675
31.403	83.92157	48.77386	37.45098
31.442	83.92157	50.72244	39.29972
31.481	90.19608	52.30153	39.993
31.52	96.86275	53.38388	40.33613
31.561	96.86275	55.1756	41.61064
31.6	96.86275	56.59782	42.64706
31.638	96.86275	58.04271	43.81652
31.676	96.86275	59.36209	44.97199
31.716	96.86275	60.08017	44.7409
31.755	96.86275	60.79477	45.9944
31.793	96.86275	60.64837	45.7493
31.831	96.86275	60.3329	45.86835
31.87	96.86275	59.2122	44.83193
31.908	96.86275	58.0061	44.02661
31.946	96.86275	56.03486	42.76611
31.984	90.19608	54.00436	41.38655
32.024	83.92157	51.99651	39.88795
32.064	77.25491	50.01482	38.72549
32.103	77.25491	48.73551	37.70308
32.141	70.98039	47.69673	37.35994
32.179	70.98039	46.95599	36.66667
32.218	70.98039	46.57429	37.0098
32.256	77.25491	47.37952	36.89075
32.295	77.25491	48.03486	37.34594
32.334	77.25491	48.03486	37.34594
32.373	77.25491	49.35076	38.4944
32.412	83.92157	50.69978	39.64286
32.451	83.92157	51.93029	39.87395
32.49	90.19608	53.76209	41.2535
32.529	96.86275	55.77342	42.07283
32.57	96.86275	57.32288	43.80252
32.608	96.86275	58.84793	44.27871
32.648	96.86275	59.91111	45.42717
32.686	96.86275	61.19738	46.23949
32.725	96.86275	62.37211	47.63305
32.763	96.86275	62.86187	47.85714
32.802	96.86275	62.97168	48.19328
32.84	96.86275	62.6597	47.507
32.879	96.86275	62.25534	46.91877
32.917	96.86275	61.82484	47.60504
32.956	96.86275	60.18649	45.9944
32.995	96.86275	58.40871	44.70588
33.034	90.19608	56.80523	44.02661
33.074	90.19608	54.77647	42.19888
33.111	83.92157	53.50937	41.94678
33.15	83.92157	52.25272	41.14146
33.189	77.25491	50.7329	39.76891
33.227	77.25491	49.98518	38.84454
33.265	77.25491	50.18562	39.17367
33.304	83.92157	50.41045	39.29972
33.342	83.92157	51.6183	40.22409
33.381	83.92157	52.10806	40.11905
33.419	90.19608	53.59303	41.27451
33.458	96.86275	55.40741	42.54902
33.497	96.86275	57.32113	43.69748
33.536	96.86275	59.21569	44.97199
33.576	96.86275	60.48453	45.65826
33.616	96.86275	61.57212	46.71569
33.655	96.86275	62.71373	47.62605
33.693	96.86275	62.71373	47.62605
33.731	96.86275	64.46188	49.45378
33.77	96.86275	64.98301	49.46078
33.809	96.86275	65.1329	49.48179
33.847	96.86275	65.2183	49.58683
33.886	96.86275	65.15903	49.47479
33.925	96.86275	64.75991	49.70588
33.964	96.86275	63.55032	48.19328
34.002	96.86275	62.74858	48.31232
34.041	96.86275	61.22702	46.91177
34.081	96.86275	59.67582	45.88235
34.119	96.86275	58.44183	45.41317
34.158	90.19608	56.47059	43.59244
34.196	90.19608	55.06579	43.12325
34.236	83.92157	54.20305	42.06583
34.274	83.92157	53.59826	41.37255
34.312	90.19608	53.82309	41.95378
34.351	90.19608	54.14031	42.42297
34.389	96.86275	54.79913	42.76611
34.427	96.86275	56.09935	43.13025
34.466	96.86275	57.4658	44.27171
34.505	96.86275	59.07451	45.43417
34.544	96.86275	60.28061	46.12745
34.585	96.86275	62.1159	47.39496
34.623	96.86275	63.32026	48.31933
34.661	96.86275	64.8122	49.58683
34.7	96.86275	65.87712	50.37815
34.738	96.86275	66.65273	50.84734
34.776	96.86275	67.15991	51.30252
34.815	96.86275	67.25403	51.42157
34.858	96.86275	67.5695	51.77871
34.896	96.86275	67.53638	51.66667
34.935	96.86275	66.79216	50.98039
34.973	96.86275	66.79216	50.98039
35.012	96.86275	65.67669	50.39216
35.051	96.86275	64.75643	49.81092
35.091	96.86275	63.5817	48.76751
35.129	96.86275	62.45752	48.06723
35.169	96.86275	61.04924	46.80672
35.208	96.86275	59.70196	46.34454
35.246	96.86275	58.55164	45.63726
35.285	96.86275	57.60522	44.83894
35.323	96.86275	57.2061	44.72689
35.361	96.86275	57.09107	44.84594
35.4	96.86275	57.58257	44.62185
35.438	96.86275	58.3268	45.19608
35.479	96.86275	59.36209	45.54622
35.517	96.86275	60.59956	47.05182
35.556	96.86275	61.60349	47.39496
35.596	96.86275	63.51373	48.7535
35.634	96.86275	64.52636	49.46779
35.673	96.86275	65.72549	50.5042
35.711	96.86275	66.88104	51.77871
35.749	96.86275	67.79608	52.33893
35.789	96.86275	68.22832	52.35994
35.827	96.86275	68.63268	52.82213
35.865	96.86275	68.71808	53.06023
35.904	96.86275	68.94466	53.39636
35.942	96.86275	68.94989	53.52241
35.98	96.86275	68.19521	52.2549
36.019	96.86275	67.37255	51.68068
36.057	96.86275	66.56557	51.33053
36.098	96.86275	65.64532	50.63025
36.137	96.86275	64.7878	49.83193
36.175	96.86275	63.6427	48.66246
36.213	96.86275	63.6427	48.66246
36.252	96.86275	62.51852	47.83613
36.29	96.86275	61.85969	47.61205
36.329	96.86275	61.02483	47.14986
36.367	96.86275	61.1451	47.39496
36.406	96.86275	60.56471	46.69468
36.445	96.86275	61.1695	47.39496
36.484	96.86275	61.4048	47.17087
36.523	96.86275	62.34074	48.29832
36.561	96.86275	63.60784	48.78151
36.602	96.86275	64.37821	49.57283
36.641	96.86275	65.79173	50.74229
36.679	96.86275	66.76601	51.54062
36.717	96.86275	67.88671	52.45798
36.757	96.86275	68.65359	52.92017
36.795	96.86275	69.3159	53.96359
36.833	96.86275	69.97298	54.41177
36.872	96.86275	70.20305	54.41877
36.91	96.86275	70.32854	54.42577
36.948	96.86275	70.20828	54.08964
36.987	96.86275	69.8597	54.20168
37.025	96.86275	69.66274	53.86555
37.064	96.86275	69.17124	53.52241
37.104	96.86275	68.48279	53.17227
37.143	96.86275	67.54335	51.91877
37.181	96.86275	66.53943	51.56863
37.219	96.86275	65.78998	50.62325
37.258	96.86275	64.7878	49.70588
37.296	96.86275	64.55251	49.71289
37.334	96.86275	63.95642	49.0056
37.375	96.86275	63.6061	48.9986
37.413	96.86275	63.6061	48.9986
37.451	96.86275	63.94945	49.58683
37.491	96.86275	63.83094	49.22269
37.53	96.86275	64.6414	50.62325
37.568	96.86275	65.00915	50.37815
37.609	96.86275	65.70284	50.61625
37.648	96.86275	66.79739	52.10784
37.688	96.86275	67.65491	52.23389
37.726	96.86275	68.45839	53.03222
37.765	96.86275	69.20087	53.83754
37.803	96.86275	69.76907	54.18068
37.842	96.86275	70.74684	55.11205
37.88	96.86275	70.83051	54.88095
37.918	96.86275	71.17908	55.34314
37.957	96.86275	71.35338	55.58123
37.997	96.86275	71.18606	55.23109
38.035	96.86275	71.12157	55.34314
38.074	96.86275	70.54815	54.54482
38.114	96.86275	70.11765	54.21569
38.152	96.86275	69.74989	54.32773
38.191	96.86275	69.00043	53.41036
38.229	96.86275	68.85577	53.5154
38.267	96.86275	67.94597	52.36695
38.306	96.86275	67.48759	52.2619
38.345	96.86275	67.22963	51.90476
38.383	96.86275	66.90719	51.19748
38.421	96.86275	67.16689	52.2549
38.459	96.86275	66.59869	51.08543
38.498	96.86275	66.88453	51.66667
38.537	96.86275	67.48061	52.46499
38.575	96.86275	67.48933	52.0028
38.615	96.86275	68.45839	53.38235
38.656	96.86275	68.73725	53.2563
38.694	96.86275	68.73725	53.2563
38.733	96.86275	69.36645	53.83053
38.771	96.86275	70.16819	54.7549
38.81	96.86275	70.43137	55.2381
38.848	96.86275	71.26971	55.69328
38.887	96.86275	71.52419	55.56723
38.927	96.86275	71.58344	55.34314
38.965	96.86275	72.09586	56.38656
39.003	96.86275	71.98083	55.79832
39.042	96.86275	72.0732	56.27451
39.08	96.86275	71.47189	55.23109
39.119	96.86275	71.30109	55.34314
39.157	96.86275	71.09368	55.01401
39.197	96.86275	70.54815	54.67087
39.236	96.86275	70.46275	54.42577
39.275	96.86275	69.83356	53.87255
39.313	96.86275	69.37516	53.7605
39.351	96.86275	69.22876	53.06023
39.39	96.86275	68.77734	52.83614
39.428	96.86275	68.66057	53.17227
39.466	96.86275	68.82614	53.62745
39.506	96.86275	68.74596	53.05322
39.546	96.86275	68.88366	53.5014
39.584	96.86275	68.94118	53.27031
39.625	96.86275	69.51633	54.08263
39.664	96.86275	69.74467	53.96359
39.702	96.86275	69.99912	54.18068
39.742	96.86275	70.69281	55
39.781	96.86275	71.23486	55.32913
39.819	96.86275	71.46667	55.34314
39.858	96.86275	71.7525	55.68628
39.897	96.86275	71.89891	56.16246
39.934	96.86275	72.18998	56.63866
39.973	96.86275	72.18998	56.63866
40.012	96.86275	72.12723	56.27451
40.05	96.86275	72.21089	55.91737
40.089	96.86275	72.07146	55.93137
40.128	96.86275	71.89542	55.92437
40.166	96.86275	71.75425	55.58823
40.206	96.86275	71.47015	55.46218
40.246	96.86275	71.2122	54.89496
40.284	96.86275	70.90022	54.43977
40.322	96.86275	70.75033	54.77591
40.361	96.86275	70.66144	54.67087
40.399	96.86275	70.46797	54.55182
40.437	96.86275	70.57777	54.30672
40.476	96.86275	70.20479	54.54482
40.516	96.86275	70.3756	54.88795
40.554	96.86275	70.17516	54.41877
40.593	96.86275	70.68758	54.88095
40.632	96.86275	70.94728	55.22409
40.67	96.86275	71.09019	55.79832
40.709	96.86275	71.26449	55.58123
40.749	96.86275	71.67059	56.03641
40.787	96.86275	71.67059	56.04342
40.827	96.86275	71.92332	56.37955
40.865	96.86275	72.29978	56.5056
40.903	96.86275	72.32767	56.73669
40.941	96.86275	72.37996	56.37955
40.98	96.86275	72.21612	56.40056
41.018	96.86275	72.55599	56.61765
41.056	96.86275	72.55773	56.96778
41.095	96.86275	72.38344	56.38656
41.134	96.86275	72.38344	56.38656
41.173	96.86275	72.4671	56.40056
41.211	96.86275	72.01046	55.93137
41.25	96.86275	72.15512	56.04342
41.29	96.86275	72.01569	55.93837
41.328	96.86275	71.7281	55.70028
41.367	96.86275	71.75774	55.70728
41.405	96.86275	71.4353	55.34314
41.445	96.86275	71.55033	55.58123
41.483	96.86275	71.55033	55.56723
41.523	96.86275	71.71939	55.68628
41.562	96.86275	71.92332	56.15546
41.601	96.86275	71.69324	55.57423
41.64	96.86275	72.04357	56.04342
41.679	96.86275	72.00697	56.02941
41.718	96.86275	71.89194	56.37955
41.757	96.86275	72.35555	56.7437
41.797	96.86275	72.18475	56.37955
41.836	96.86275	72.44096	56.84174
41.874	96.86275	72.50021	56.84874
41.913	96.86275	72.41307	57.07283
41.951	96.86275	72.52811	56.61765
41.989	96.86275	72.3817	56.61065
42.028	96.86275	72.5891	56.62465
42.067	96.86275	72.26666	56.38656
42.105	96.86275	72.52811	56.5056
42.144	96.86275	72.41307	56.27451
42.182	96.86275	72.37996	56.37955
42.22	96.86275	72.75642	56.51261
42.259	96.86275	72.47059	56.15546
42.299	96.86275	72.52811	56.28151
42.337	96.86275	72.23878	56.39356
42.377	96.86275	72.61525	56.63166
42.415	96.86275	72.61525	56.61765
42.454	96.86275	72.61525	56.61765
42.492	96.86275	72.32767	56.27451
42.532	96.86275	72.49847	56.27451
42.571	96.86275	72.64314	56.97479
42.61	96.86275	72.81743	57.07983
42.649	96.86275	72.98649	56.96078
42.689	96.86275	72.87669	57.09383
42.727	96.86275	72.96035	57.43697
42.766	96.86275	72.84531	57.43697
42.806	96.86275	73.0475	57.19188
42.844	96.86275	73.30893	57.67507
42.883	96.86275	73.01961	57.55602
42.922	96.86275	72.92898	56.84174
42.96	96.86275	72.96384	57.09383
43	96.86275	73.1329	57.31793
43.038	96.86275	73.09804	57.19888
43.076	96.86275	72.8122	56.96778
43.115	96.86275	72.76166	56.96778
43.153	96.86275	72.75642	56.73669
43.191	96.86275	72.58562	56.39356
43.23	96.86275	72.84357	56.39356
43.268	96.86275	72.7878	56.73669
43.309	96.86275	72.69369	56.61065
43.348	96.86275	73.12593	57.19888
43.386	96.86275	72.89412	56.62465
43.424	96.86275	73.38736	57.20588
43.463	96.86275	73.3281	57.18487
43.501	96.86275	73.59477	57.55602
43.54	96.86275	73.41351	57.78011
43.579	96.86275	73.76209	57.9902
43.617	96.86275	74.19434	58.80952
43.657	96.86275	73.81961	58.10925
43.696	96.86275	73.85447	58.13025
43.734	96.86275	73.63834	58.23529
43.773	96.86275	73.63834	58.23529
43.813	96.86275	73.80044	58.2493
43.852	96.86275	73.99913	58.80952
43.89	96.86275	73.59129	58.11625
43.929	96.86275	73.478	57.66107
43.969	96.86275	73.6732	57.78011
44.007	96.86275	73.41699	57.77311
44.046	96.86275	73.13116	57.53501
44.085	96.86275	72.79303	56.73669
44.123	96.86275	72.70065	56.5056
44.162	96.86275	72.66579	56.62465
44.2	96.86275	72.78606	56.62465
44.239	96.86275	72.90283	56.63166
44.278	96.86275	72.84705	56.85574
44.317	96.86275	72.84531	57.08683
44.357	96.86275	72.92549	56.96078
44.395	96.86275	73.29848	57.29692
44.434	96.86275	74.05141	58.22829
44.472	96.86275	73.76383	57.66107
44.51	96.86275	73.79346	58.34734
44.549	96.86275	73.90849	57.9972
44.588	96.86275	73.9329	57.9972
44.626	96.86275	74.44881	59.03362
44.667	96.86275	74.19085	58.46638
44.706	96.86275	74.22048	58.57143
44.744	96.86275	74.48017	59.03362
44.783	96.86275	74.24837	58.34034
44.821	96.86275	74.36166	59.15266
44.861	96.86275	73.91024	58.13025
44.9	96.86275	72.63965	56.72269
44.938	96.86275	71.93028	55.93137
44.976	96.86275	71.34814	55.34314
45.015	96.86275	71.17386	55.56723
45.054	96.86275	70.65969	55.34314
45.092	96.86275	70.65969	55.34314
45.13	96.86275	70.31635	54.42577
45.169	96.86275	70.40174	54.88795
45.209	96.86275	70.06361	54.76891
45.247	96.86275	69.95033	54.77591
45.286	96.86275	69.74815	54.07563
45.324	96.86275	69.74117	54.41877
45.364	96.86275	69.46231	54.08263
45.403	96.86275	69.57211	54.20168
45.441	96.86275	69.65926	54.20168
45.48	96.86275	69.57909	54.20869
45.519	96.86275	69.75163	54.19468
45.558	96.86275	69.74641	54.42577
45.597	96.86275	69.72026	54.54482
45.635	96.86275	69.783	54.66386
45.674	96.86275	69.8597	54.54482
45.712	96.86275	70.06187	54.42577
45.751	96.86275	69.83181	54.07563
45.789	96.86275	70.28845	54.88095
45.828	96.86275	70.40524	55
45.869	96.86275	70.17342	54.65686
45.907	96.86275	70.28845	54.88795
45.945	96.86275	70.34597	54.7619
45.983	96.86275	70.57603	54.88095
46.021	96.86275	70.74858	55.22409
46.059	96.86275	70.43486	54.76891
46.098	96.86275	70.43311	54.42577
46.137	96.86275	70.40871	54.54482
46.175	96.86275	70.74858	54.88095
46.214	96.86275	70.94728	55.22409
46.253	96.86275	70.94728	55.22409
46.292	96.86275	71.0658	55.44818
46.33	96.86275	71.06231	55.57423
46.37	96.86275	70.83224	54.64986
46.409	96.86275	71.15469	55.34314
46.448	96.86275	71.2366	55.80532
46.487	96.86275	71.17735	55.45518
46.525	96.86275	71.28889	55.56723
46.565	96.86275	71.44053	55.58123
46.603	96.86275	71.66536	56.15546
46.642	96.86275	71.57996	55.68628
46.681	96.86275	71.40915	55.46218
46.719	96.86275	71.34989	55.34314
46.759	96.86275	71.66361	55.56723
46.797	96.86275	71.69673	56.04342
46.835	96.86275	71.92332	56.02941
46.875	96.86275	71.74728	55.56023
46.913	96.86275	72.04532	56.40056
46.952	96.86275	72.06274	55.56723
46.99	96.86275	71.78387	55.93137
47.028	96.86275	72.37996	56.61065
47.068	96.86275	72.18475	56.16246
47.106	96.86275	72.27364	56.85574
47.144	96.86275	72.67451	56.73669
47.182	96.86275	72.15512	56.26751
47.222	96.86275	72.32244	56.37955
47.259	96.86275	72.35555	56.61065
47.298	96.86275	72.49673	56.4916
47.336	96.86275	72.56122	56.7507
47.376	96.86275	72.58213	57.07283
47.416	96.86275	73.0475	56.39356
47.454	96.86275	72.84357	57.07283
47.493	96.86275	72.84357	57.07283
47.532	96.86275	72.90109	57.54902
47.572	96.86275	73.13464	57.20588
47.611	96.86275	72.81918	57.07983
47.65	96.86275	72.98824	56.84874
47.69	96.86275	72.98475	57.19188
47.729	96.86275	73.24967	57.54202
47.769	96.86275	73.30545	57.56303
47.808	96.86275	73.02135	57.31793
47.847	96.86275	73.27408	57.41597
47.888	96.86275	73.18519	57.30392
47.927	96.86275	73.59129	57.77311
47.966	96.86275	73.24793	57.42997
48.005	96.86275	73.50588	57.78011
48.045	96.86275	73.36122	57.66107
48.083	96.86275	73.53029	57.87815
48.122	96.86275	73.6488	58.24229
48.161	96.86275	73.56166	57.42997
48.199	96.86275	73.62092	57.89216
48.237	96.86275	73.87887	57.9972
48.276	96.86275	73.65054	57.66107
48.314	96.86275	73.59129	58.12325
48.353	96.86275	73.50588	57.66107
48.394	96.86275	73.53029	57.65406
48.432	96.86275	73.96427	58.22829
48.47	96.86275	73.75687	58.22829
48.509	96.86275	73.78824	58.10925
48.547	96.86275	73.61917	57.66807
48.586	96.86275	73.9329	58.24229
48.627	96.86275	74.31111	58.46638
48.666	96.86275	73.81786	57.89216
48.705	96.86275	74.05141	58.45938
48.744	96.86275	74.11068	57.89916
48.782	96.86275	73.76383	57.77311
48.82	96.86275	73.90675	58.0042
48.86	96.86275	73.87887	58.0042
48.9	96.86275	73.99216	58.69048
48.937	96.86275	74.0793	58.35434
48.977	96.86275	74.0793	58.69048
49.016	96.86275	74.30588	58.34734
49.054	96.86275	74.16122	58.34034
49.093	96.86275	74.13333	58.68347
49.132	96.86275	74.13333	58.68347
49.171	96.86275	74.10545	58.57843
49.209	96.86275	74.11068	58.34734
49.248	96.86275	74.22222	58.21428
49.288	96.86275	73.91024	57.9972
49.326	96.86275	74.19434	58.45238
49.365	96.86275	74.05141	58.01821
49.405	96.86275	74.16296	58.34734
49.444	96.86275	74.24837	58.34034
49.483	96.86275	74.27451	58.45938
49.521	96.86275	74.5098	58.80252
49.56	96.86275	74.33202	58.57843
49.6	96.86275	74.3634	58.80252
49.639	96.86275	74.71024	59.36975
49.677	96.86275	74.56558	58.91457
49.717	96.86275	74.65273	59.26471
49.755	96.86275	74.39129	58.70448
49.793	96.86275	74.59172	58.91457
49.832	96.86275	74.41917	58.68347
49.87	96.86275	74.47495	58.90756
49.911	96.86275	74.62135	59.26471
49.949	96.86275	74.39303	58.80952
49.987	96.86275	74.58997	58.80252
50.026	96.86275	74.70327	59.13866
50.066	96.86275	74.82005	59.25771
50.106	96.86275	74.84967	59.60784
