Time	I.max_1	I.total_1	I.back_1
5.981	83.92157	59.74379	50.5112
6.019	83.92157	59.85882	50.5112
6.059	83.92157	59.70544	50.14706
6.098	83.92157	59.5939	49.81793
6.137	77.25491	59.19825	49.23669
6.176	77.25491	58.66144	49.13165
6.215	77.25491	58.01133	49.01961
6.253	77.25491	58.00436	48.90056
6.293	77.25491	57.57734	48.66947
6.332	70.98039	57.27233	49.01961
6.373	70.98039	57.12244	49.01961
6.411	70.98039	56.81743	48.55742
6.45	70.98039	56.7268	48.66947
6.488	70.98039	56.09586	48.43137
6.527	70.98039	55.8902	48.19328
6.565	70.98039	55.4318	47.96218
6.604	70.98039	55.34641	47.37395
6.642	70.98039	54.77124	47.60504
6.682	70.98039	54.56906	46.92577
6.72	77.25491	54.73987	47.03782
6.759	77.25491	54.92984	46.44258
6.798	77.25491	55.07625	47.38795
6.836	77.25491	55.58867	47.02381
6.876	77.25491	56.38344	47.85014
6.915	77.25491	56.89586	48.41036
6.954	83.92157	57.55991	48.9986
6.993	83.92157	57.55991	48.9986
7.032	83.92157	58.07582	48.76751
7.071	83.92157	59.02571	49.81092
7.109	83.92157	59.48933	50.16807
7.148	83.92157	60.061	50.61625
7.188	83.92157	60.03312	50.98039
7.227	83.92157	60.11329	50.7563
7.266	83.92157	60.02963	50.7493
7.306	77.25491	59.44749	49.70588
7.345	77.25491	59.30981	49.35574
7.385	77.25491	58.88628	49.35574
7.424	77.25491	58.40697	49.12465
7.463	77.25491	58.11939	48.78151
7.501	70.98039	57.46231	48.55742
7.54	70.98039	57.09629	48.34034
7.579	70.98039	56.37822	48.21428
7.618	70.98039	56.35207	47.62605
7.657	70.98039	56.35381	48.33333
7.696	70.98039	55.98954	47.7451
7.734	70.98039	55.58693	47.85714
7.773	70.98039	55.27669	47.62605
7.811	70.98039	55.0414	47.38795
7.85	70.98039	54.61961	47.38795
7.89	70.98039	53.77604	45.98039
7.93	70.98039	53.60523	46.08543
7.968	70.98039	53.20436	45.63726
8.007	70.98039	52.73028	45.27311
8.046	70.98039	52.58562	45.04902
8.084	70.98039	52.32418	44.34874
8.123	70.98039	52.98649	44.93697
8.161	70.98039	53.01612	44.71289
8.2	70.98039	53.21307	45.16106
8.24	70.98039	53.81438	45.5042
8.279	77.25491	54.53072	46.44258
8.318	77.25491	55.2732	46.54762
8.357	77.25491	55.87626	46.79272
8.397	77.25491	56.53856	47.38095
8.435	77.25491	57.0841	47.83613
8.474	77.25491	56.739	47.37395
8.513	77.25491	57.08758	47.96218
8.552	77.25491	57.08758	47.96218
8.591	77.25491	56.79652	47.60504
8.63	70.98039	56.54902	47.61905
8.669	70.98039	56.28933	47.73809
8.708	70.98039	55.60958	47.05182
8.746	70.98039	55.5817	47.28291
8.785	70.98039	55.37952	47.03782
8.824	70.98039	55.18257	46.92577
8.864	70.98039	55.01525	47.05182
8.904	70.98039	54.30065	46.23949
8.943	70.98039	54.91068	46.93277
8.981	70.98039	54.52898	46.56863
9.02	70.98039	54.06362	46.44958
9.059	70.98039	53.95382	46.69468
9.098	64.70588	53.31242	45.86835
9.136	64.70588	53.11373	45.39916
9.176	64.70588	52.55599	45.16106
9.215	64.70588	52.26144	44.68487
9.254	64.70588	51.92157	44.57283
9.292	64.70588	51.22788	43.43838
9.332	64.70588	51.36558	43.87955
9.37	64.70588	51.2854	43.66246
9.41	70.98039	51.46318	44.11765
9.449	70.98039	51.74553	43.77451
9.489	70.98039	51.9756	43.43838
9.527	70.98039	52.70066	44.01961
9.566	70.98039	53.21307	44.36274
9.604	70.98039	53.55991	44.69888
9.642	70.98039	54.10196	45.51821
9.681	70.98039	54.1647	45.15406
9.719	70.98039	54.68235	46.09944
9.758	70.98039	54.9403	46.34454
9.798	70.98039	54.74684	46.0014
9.841	70.98039	54.77298	46.12745
9.879	70.98039	54.60915	46.56863
9.919	70.98039	54.31982	45.89636
9.958	70.98039	53.89455	45.31513
9.996	70.98039	53.85796	45.51821
10.035	70.98039	53.75338	46.0014
10.074	64.70588	53.2915	46.11345
10.113	64.70588	53.2915	46.11345
10.152	70.98039	53.34727	45.42017
10.191	64.70588	53.22527	45.51821
10.231	64.70588	53.52505	45.86835
10.27	64.70588	53.26013	45.51821
10.309	64.70588	52.56296	44.69888
10.349	64.70588	52.61351	44.92297
10.387	64.70588	52.44619	45.05602
10.429	64.70588	52.03835	44.34874
10.468	64.70588	51.48932	43.08823
10.506	64.70588	50.85665	43.10224
10.545	64.70588	50.80958	42.9902
10.584	64.70588	50.56035	42.62605
10.622	64.70588	50.4	42.97619
10.661	64.70588	50.51155	42.7451
10.7	70.98039	50.86536	42.07983
10.739	70.98039	51.26449	42.87115
10.778	70.98039	51.66885	42.9902
10.817	70.98039	52.03835	43.67647
10.855	70.98039	52.35381	43.79552
10.894	70.98039	52.81743	43.79552
10.934	70.98039	53.12593	44.59384
10.972	70.98039	53.41874	44.35574
11.011	70.98039	53.62615	44.60084
11.051	70.98039	53.79869	45.18908
11.089	70.98039	53.39608	44.4958
11.128	70.98039	53.57037	45.28711
11.167	70.98039	53.37168	44.71289
11.205	70.98039	53.36296	44.93697
11.245	64.70588	52.73726	44.12465
11.283	64.70588	52.21089	44.0126
11.322	64.70588	52.39564	44.03361
11.362	64.70588	52.30501	43.55042
11.401	64.70588	52.27538	43.77451
11.441	64.70588	52.09761	43.78151
11.48	64.70588	52	43.88655
11.519	64.70588	51.84488	43.21428
11.557	64.70588	51.24009	42.7591
11.596	64.70588	51.46318	43.09524
11.634	64.70588	51.08671	43.31232
11.674	64.70588	50.55861	42.7451
11.713	64.70588	50.55861	42.7451
11.751	64.70588	50.3634	42.514
11.79	64.70588	50.24836	42.39496
11.829	64.70588	49.9329	41.71569
11.868	64.70588	49.9939	42.05882
11.907	64.70588	49.84575	41.84174
11.947	64.70588	50.11416	41.96078
11.987	64.70588	50.26231	41.96779
12.026	70.98039	50.88802	42.42297
12.065	64.70588	51.34815	42.64006
12.104	64.70588	51.55555	43.44538
12.143	70.98039	52.06623	43.54342
12.181	70.98039	52.3573	43.66246
12.22	70.98039	52.61351	43.78851
12.26	70.98039	52.73203	43.89356
12.299	70.98039	52.617	44.2437
12.338	70.98039	52.67276	44.11064
12.378	70.98039	52.59608	43.66947
12.416	70.98039	52.61002	44.21569
12.457	70.98039	52.36253	43.55742
12.495	64.70588	51.75076	42.98319
12.534	64.70588	51.75425	43.42437
12.572	64.70588	51.69847	42.96919
12.612	64.70588	51.69499	43.66947
12.65	64.70588	51.69499	43.08123
12.689	64.70588	51.14248	42.7521
12.727	64.70588	51.14422	42.86415
12.766	64.70588	51.03617	42.40897
12.805	64.70588	50.88802	42.7521
12.843	64.70588	50.80436	42.85014
12.881	64.70588	50.56732	42.64006
12.921	64.70588	50.25708	42.7451
12.961	64.70588	49.99564	42.06583
13	64.70588	50.19259	42.52101
13.038	64.70588	49.90501	42.05882
13.077	64.70588	49.75861	41.83474
13.115	64.70588	49.81786	42.05882
13.154	64.70588	49.99216	42.28291
13.193	64.70588	50.16645	42.07283
13.232	64.70588	50.60567	42.18487
13.272	64.70588	50.60567	42.18487
13.311	64.70588	50.13507	42.17787
13.35	64.70588	50.72592	42.30392
13.39	70.98039	51.09194	42.7521
13.429	70.98039	51.63921	43.32633
13.469	70.98039	51.89891	43.08823
13.508	70.98039	51.67059	43.09524
13.548	70.98039	51.72113	43.32633
13.586	64.70588	51.76471	43.09524
13.625	64.70588	51.58693	43.10925
13.664	70.98039	51.63747	42.64006
13.702	64.70588	51.63747	43.09524
13.741	64.70588	51.29412	42.7451
13.78	64.70588	51.01003	42.18487
13.819	64.70588	50.8671	42.19888
13.858	64.70588	50.9769	42.28291
13.897	64.70588	50.77124	42.52801
13.936	64.70588	50.63007	42.40897
13.976	64.70588	50.68933	42.41597
14.016	64.70588	50.7085	42.7451
14.054	64.70588	50.73987	42.29692
14.093	64.70588	50.13333	42.18487
14.131	64.70588	49.95904	42.05882
14.17	64.70588	49.9329	42.17787
14.21	64.70588	49.73769	42.06583
14.249	64.70588	49.64532	41.83474
14.289	64.70588	49.21656	41.26751
14.327	64.70588	49.49717	41.48459
14.366	64.70588	49.42048	41.38655
14.405	64.70588	49.76558	41.94678
14.443	64.70588	49.64357	41.38655
14.485	64.70588	49.73943	41.5056
14.523	64.70588	49.97298	41.5056
14.561	64.70588	50.08279	41.95378
14.6	70.98039	50.34074	42.18487
14.639	64.70588	50.71373	42.30392
14.677	64.70588	50.43835	41.73669
14.716	64.70588	50.88279	42.7451
14.755	64.70588	51.12157	43.08823
14.793	70.98039	50.92113	42.7591
14.833	64.70588	51.06405	42.41597
14.875	64.70588	50.75381	42.30392
14.913	64.70588	50.60044	41.83474
14.952	64.70588	50.60044	41.83474
14.993	64.70588	50.98039	43.20028
15.031	64.70588	50.98039	43.20028
15.07	64.70588	50.77822	42.07283
15.109	64.70588	50.60915	41.95378
15.149	64.70588	50.57255	41.84174
15.187	64.70588	50.22745	42.07283
15.226	64.70588	50.28671	42.85714
15.265	64.70588	49.99913	42.06583
15.305	64.70588	49.62266	41.83474
15.343	64.70588	49.58083	41.72969
15.382	64.70588	49.49368	41.60364
15.422	64.70588	49.5268	42.05182
15.461	64.70588	49.31939	41.71569
15.502	64.70588	48.89586	41.14846
15.54	64.70588	49.38911	41.4986
15.579	64.70588	49.09978	41.27451
15.618	64.70588	49.15556	41.16246
15.656	64.70588	49.32636	41.16246
15.695	64.70588	49.21307	41.72269
15.734	64.70588	49.6244	41.4986
15.773	64.70588	49.7342	41.61064
15.812	64.70588	49.94161	41.4986
15.855	64.70588	49.94161	41.61064
15.894	64.70588	50.0793	42.39496
15.932	64.70588	50.19957	42.06583
15.971	64.70588	50.27974	41.94678
16.011	64.70588	50.59346	42.40196
16.05	64.70588	50.54989	42.30392
16.09	64.70588	50.25011	41.83474
16.128	64.70588	50.51329	42.28992
16.167	64.70588	50.2902	41.83474
16.205	64.70588	50.53943	41.95378
16.243	64.70588	50.34423	41.94678
16.282	64.70588	49.96252	41.60364
16.322	64.70588	49.93813	41.71569
16.36	64.70588	49.79521	41.4916
16.4	64.70588	49.50066	41.60364
16.439	64.70588	49.70109	41.48459
16.477	64.70588	49.29673	41.4986
16.518	64.70588	49.52854	41.48459
16.556	64.70588	49.32811	41.37955
16.594	64.70588	49.27582	41.03642
16.633	64.70588	49.29673	41.2535
16.672	64.70588	48.95163	40.81232
16.711	64.70588	48.95163	40.81232
16.75	64.70588	49.06492	41.14146
16.789	64.70588	49.01089	41.14846
16.832	64.70588	49.32811	41.61765
16.871	64.70588	49.06667	40.93137
16.91	64.70588	48.95338	41.4916
16.949	64.70588	49.27582	41.27451
16.988	64.70588	49.01438	40.81232
17.029	64.70588	49.36122	41.26751
17.068	64.70588	49.55991	41.4916
17.107	64.70588	49.82658	41.61064
17.145	64.70588	49.74292	41.16246
17.184	64.70588	49.76906	41.61064
17.223	64.70588	49.70457	42.05882
17.262	64.70588	50.05316	41.61064
17.3	64.70588	50.0549	41.94678
17.341	64.70588	49.85621	41.61765
17.38	64.70588	49.87886	41.37255
17.418	64.70588	49.72549	42.39496
17.458	64.70588	49.61743	41.37955
17.497	64.70588	49.59826	41.14146
17.537	64.70588	49.7098	41.4916
17.575	64.70588	49.47102	41.37255
17.614	64.70588	49.81612	41.72269
17.654	64.70588	49.38736	41.4916
17.692	64.70588	49.11895	41.26051
17.731	64.70588	49.53377	41.37255
17.769	64.70588	49.2061	41.4916
17.807	64.70588	49.20784	41.02941
17.846	64.70588	49.03529	41.14146
17.885	64.70588	48.80697	40.91737
17.923	64.70588	48.89063	41.37255
17.963	64.70588	48.80523	40.92437
18.002	64.70588	48.63268	40.80532
18.042	64.70588	49.00915	41.38655
18.081	64.70588	48.65882	41.04342
18.119	64.70588	49.0963	40.91737
18.158	64.70588	49.68192	41.4916
18.197	64.70588	50.08453	41.94678
18.235	64.70588	51.26274	43.41737
18.274	64.70588	51.29063	43.19328
18.314	64.70588	51.54858	43.42437
18.353	64.70588	51.86928	43.76751
18.392	64.70588	51.86928	43.76751
18.431	64.70588	52.10981	44.11765
18.47	64.70588	52.47233	43.88655
18.509	70.98039	52.97255	44.47479
18.55	64.70588	52.77386	44.35574
18.59	70.98039	52.70763	43.9986
18.628	64.70588	52.97429	44.59384
18.667	64.70588	52.94641	44.95098
18.706	64.70588	53.11547	44.70588
18.745	64.70588	53.40131	45.28011
18.783	64.70588	53.1573	45.18908
18.822	64.70588	52.861	44.95098
18.861	64.70588	53.05795	45.17507
18.901	64.70588	53.26013	45.17507
18.939	70.98039	53.46057	45.52521
18.978	64.70588	53.11896	44.95098
19.016	64.70588	53.0353	45.19608
19.057	64.70588	53.2549	44.81793
19.095	64.70588	53.23747	45.42717
19.134	70.98039	53.20262	45.04902
19.173	64.70588	52.94641	45.18908
19.212	70.98039	53.29325	45.65826
19.251	64.70588	53.14684	44.94398
19.29	64.70588	53.11547	44.95798
19.328	64.70588	53.23399	45.30112
19.367	64.70588	53.08932	45.07003
19.406	70.98039	53.11373	44.70588
19.445	64.70588	53.14335	45.16807
19.483	64.70588	53.00392	45.07003
19.523	64.70588	53.25838	45.07003
19.563	70.98039	53.11896	45.07703
19.601	64.70588	53.20262	45.52521
19.64	64.70588	53.3159	45.76331
19.679	64.70588	53.05795	45.42017
19.717	64.70588	52.97255	45.16807
19.756	64.70588	53.1451	45.54622
19.794	64.70588	52.71808	45.07703
19.834	64.70588	53.11373	45.63726
19.876	64.70588	53.26013	45.9944
19.915	64.70588	52.85752	45.30112
19.953	64.70588	52.48104	44.60784
19.992	64.70588	52.48104	44.60784
20.031	64.70588	52.62571	44.73389
20.071	64.70588	52.97255	45.09103
20.111	70.98039	52.65708	44.4958
20.151	64.70588	52.68148	44.85294
20.19	64.70588	52.37647	45.08403
20.229	64.70588	52.62571	44.83894
20.267	64.70588	52.66056	44.61485
20.306	64.70588	52.68148	44.84594
20.345	64.70588	52.74597	45.42717
20.385	64.70588	52.63094	44.97899
20.424	64.70588	52.59608	44.5028
20.464	64.70588	52.8	44.84594
20.504	64.70588	52.7146	45.30812
20.542	64.70588	52.53856	44.61485
20.583	64.70588	52.54728	44.85994
20.622	64.70588	52.50719	45.07703
20.66	64.70588	52.70763	45.18207
20.699	64.70588	52.83311	45.55322
20.738	64.70588	52.74771	45.21008
20.777	64.70588	52.54031	45.09103
20.816	64.70588	52.54031	45.09103
20.855	64.70588	52.76863	45.42017
20.893	64.70588	52.60479	45.44118
20.931	64.70588	52.60131	44.73389
20.97	64.70588	52.28061	44.84594
21.009	64.70588	52.50893	45.19608
21.047	64.70588	52.4549	45.08403
21.088	64.70588	52.34161	44.61485
21.127	64.70588	52.42353	44.97899
21.165	64.70588	52.16558	44.39075
21.204	64.70588	52.13943	44.5098
21.242	64.70588	52.3939	45.20308
21.281	64.70588	52.48627	45.09103
21.32	64.70588	52.46013	45.32913
21.358	64.70588	52.22309	44.85294
21.398	64.70588	52.28061	44.86695
21.437	70.98039	52.24924	44.7409
21.476	64.70588	52.25272	44.7479
21.515	64.70588	52.39564	44.96498
21.554	64.70588	52.31372	44.97899
21.594	64.70588	52.16383	44.85294
21.633	64.70588	52.08366	44.85294
21.672	64.70588	52.40087	45.33613
21.712	64.70588	52.40087	45.33613
21.751	64.70588	52.31372	44.7409
21.789	64.70588	52.19521	44.27871
21.828	64.70588	51.98954	44.85294
21.867	64.70588	52.16558	44.61485
21.906	64.70588	52.22832	44.7549
21.945	64.70588	52.14118	44.63585
21.983	64.70588	51.91111	44.16667
22.023	64.70588	51.84837	44.5028
22.062	64.70588	52.19172	44.5028
22.102	64.70588	51.76297	44.39776
22.141	64.70588	52.19521	44.52381
22.18	64.70588	51.98954	44.5028
22.218	64.70588	51.87974	44.64286
22.257	64.70588	52.05054	44.7479
22.296	64.70588	51.96688	44.7479
22.336	64.70588	51.93377	44.39776
22.374	64.70588	51.90588	44.85294
22.414	64.70588	51.59216	43.93557
22.453	64.70588	51.70719	44.53081
22.491	64.70588	51.88322	44.7549
22.531	64.70588	51.85534	44.64286
22.569	64.70588	51.73856	44.29972
22.609	64.70588	51.93203	44.62185
22.649	64.70588	51.85186	44.63585
22.687	64.70588	51.65141	44.40476
22.726	64.70588	52.13769	44.97899
22.765	64.70588	51.63747	44.39075
22.803	64.70588	51.96514	44.39776
22.841	64.70588	51.93726	44.85294
22.88	64.70588	51.50153	44.05462
22.919	64.70588	51.69673	44.28572
22.958	64.70588	51.5817	44.03361
22.997	64.70588	51.70196	44.39776
23.035	64.70588	51.70719	44.04762
23.074	64.70588	51.59042	44.39776
23.114	64.70588	51.69847	44.39075
23.153	64.70588	51.85534	44.97899
23.191	64.70588	51.85534	44.97899
23.23	64.70588	51.5939	44.28572
23.27	64.70588	51.79085	44.7479
23.309	64.70588	51.41612	43.94258
23.348	64.70588	51.82222	44.63585
23.387	64.70588	51.76297	44.87395
23.426	64.70588	51.29586	43.92857
23.465	64.70588	51.30632	44.40476
23.504	64.70588	51.35861	44.63585
23.543	64.70588	51.64793	44.51681
23.583	64.70588	51.29412	44.27871
23.624	64.70588	51.32898	43.58543
23.662	64.70588	51.078	44.06162
23.701	64.70588	51.32723	44.40476
23.74	64.70588	51.59042	44.18067
23.778	64.70588	51.70022	44.62185
23.817	64.70588	51.29935	44.05462
23.856	64.70588	51.30283	44.05462
23.896	64.70588	51.21569	43.93557
23.934	64.70588	51.38823	44.28572
23.974	64.70588	51.59042	44.39776
24.013	64.70588	51.21569	44.05462
24.051	64.70588	51.32898	44.51681
24.09	64.70588	51.18954	44.06162
24.13	64.70588	51.44227	44.5098
24.168	64.70588	51.18606	44.17367
24.209	64.70588	51.21743	44.40476
24.248	64.70588	50.9281	44.27871
24.286	64.70588	51.04314	43.94258
24.325	64.70588	51.44575	44.27871
24.363	64.70588	51.44401	44.28572
24.402	64.70588	51.15991	44.41177
24.441	64.70588	51.24706	44.29272
24.48	64.70588	50.98562	44.06863
24.519	64.70588	51.41612	44.52381
24.559	64.70588	51.2732	44.40476
24.597	64.70588	50.98388	43.93557
24.637	64.70588	50.83747	43.92857
24.676	64.70588	51.03965	44.04762
24.714	64.70588	51.32898	44.28572
24.753	64.70588	51.30109	44.05462
24.792	64.70588	50.94902	43.81652
24.832	64.70588	50.94902	43.81652
24.87	64.70588	51.13028	44.41877
24.909	64.70588	51.04488	44.06162
24.948	64.70588	51.10065	43.82353
24.987	64.70588	50.84096	43.83053
25.026	64.70588	50.80784	44.28572
25.065	64.70588	51.21743	44.17367
25.103	64.70588	50.72418	43.59244
25.145	64.70588	51.35861	44.41177
25.184	64.70588	51.09891	44.18067
25.222	64.70588	50.89673	44.17367
25.261	64.70588	50.66666	43.94958
25.3	64.70588	50.98213	44.40476
25.339	64.70588	51.13377	44.41877
25.377	64.70588	50.90022	43.71149
25.416	64.70588	50.8427	44.06863
25.456	64.70588	50.83573	43.92857
25.495	64.70588	50.66143	43.58543
25.534	64.70588	50.98911	44.29272
25.573	64.70588	51.06928	44.16667
25.612	64.70588	50.67015	44.06863
25.652	64.70588	50.68933	43.94258
25.69	64.70588	50.87059	44.17367
25.729	64.70588	50.7573	43.95658
25.767	64.70588	50.8427	43.93557
25.807	64.70588	50.49586	43.59244
25.845	64.70588	50.72418	44.17367
25.884	64.70588	50.68933	44.16667
25.923	64.70588	50.89673	43.92857
25.962	64.70588	50.75032	44.28572
26.001	64.70588	50.40174	43.69048
26.039	64.70588	50.5464	43.57843
26.078	64.70588	50.78344	43.93557
26.117	64.70588	50.97865	44.28572
26.157	64.70588	50.83921	43.94258
26.196	64.70588	50.20828	43.71849
26.235	64.70588	50.583	43.94958
26.274	64.70588	50.46449	43.83053
26.313	64.70588	50.7573	44.06162
26.352	64.70588	50.54989	43.48039
26.391	64.70588	50.54989	43.48039
26.431	64.70588	49.91721	43.13025
26.47	64.70588	50.46623	43.82353
26.509	64.70588	50.32331	43.59244
26.548	64.70588	50.31982	43.48039
26.588	64.70588	50.55338	43.94958
26.627	64.70588	50.31982	43.59944
26.667	64.70588	50.55163	43.71149
26.706	64.70588	50.49586	43.84454
26.745	64.70588	50.583	44.06162
26.784	64.70588	50.31808	43.12325
26.823	64.70588	49.94684	43.23529
26.862	64.70588	50.43312	43.70448
26.9	64.70588	50.29194	43.59244
26.939	64.70588	50.8671	44.39776
26.978	64.70588	50.40697	43.94258
27.017	64.70588	49.6854	43.36134
27.056	64.70588	50.26231	43.58543
27.095	64.70588	50.17516	43.2423
27.133	64.70588	50.40871	43.70448
27.173	64.70588	50.4366	43.47339
27.212	64.70588	50.06362	43.36835
27.251	64.70588	50.37386	43.81652
27.289	64.70588	49.97473	43.2423
27.328	64.70588	50.38606	43.94958
27.367	64.70588	50.29542	43.71849
27.406	64.70588	50.40697	43.94958
27.444	64.70588	50.11939	43.12325
27.484	64.70588	50.12114	43.36134
27.522	64.70588	50.17865	43.57843
27.561	64.70588	50.20828	43.48039
27.6	64.70588	49.79869	42.54902
27.638	64.70588	50.22919	43.35434
27.68	64.70588	50.08976	43.48039
27.718	64.70588	50.0305	43.58543
27.757	64.70588	50.19957	43.58543
27.796	64.70588	50.11765	42.9972
27.834	64.70588	50.17865	43.82353
27.872	64.70588	49.8597	43.35434
27.912	64.70588	49.7098	43.35434
27.952	64.70588	50.14553	43.83053
27.992	64.70588	49.89455	43.60644
28.031	64.70588	49.89455	43.60644
28.07	64.70588	49.94336	43.0112
28.109	64.70588	49.91547	43.2423
28.148	64.70588	50.23442	43.35434
28.188	64.70588	50.03399	43.2423
28.227	64.70588	49.71329	43.58543
28.266	64.70588	49.722	43.36835
28.306	64.70588	49.661	43.36835
28.345	64.70588	49.60174	42.89216
28.384	64.70588	47.07974	40.53922
28.423	58.03922	43.89891	38.46639
28.461	58.03922	42.02353	35.7563
28.501	51.76471	42.02702	36.09944
28.54	58.03922	44.25795	37.514
28.579	64.70588	48.76863	40.4902
28.619	70.98039	52.72854	43.78151
28.658	77.25491	55.01873	45.04202
28.699	77.25491	55.99651	46.56162
28.737	77.25491	55.82571	46.56162
