Time	I.max_1	I.total_1	I.back_1
3.022	96.86275	78.20131	66.91177
3.062	96.86275	78.14728	66.79272
3.101	96.86275	78.02528	66.56162
3.139	96.86275	78.23791	66.92577
3.178	96.86275	78.40174	67.01681
3.217	96.86275	78.23442	67.03781
3.255	96.86275	78.2902	67.14986
3.294	96.86275	78.2902	67.14986
3.333	96.86275	77.67146	66.79972
3.372	96.86275	78.08976	66.80672
3.41	96.86275	78.37386	67.25491
3.449	96.86275	78.37386	67.14986
3.488	96.86275	78.20131	67.14285
3.526	96.86275	77.97647	67.03082
3.567	96.86275	78.14554	66.79272
3.607	96.86275	78.28497	67.02381
3.645	96.86275	78.12288	66.91876
3.684	96.86275	78.34597	67.03781
3.723	96.86275	78.12113	67.14285
3.761	96.86275	78.15076	66.80672
3.8	96.86275	78.20654	67.03082
3.839	96.86275	78.2048	67.03082
3.877	96.86275	78.25882	66.91876
3.917	96.86275	77.88933	66.80672
3.956	96.86275	78.23442	66.79972
3.994	96.86275	77.99913	66.68067
4.032	96.86275	78.3146	67.2619
4.073	96.86275	78.23268	67.03781
4.112	96.86275	77.88758	66.44958
4.15	96.86275	78.25882	67.03781
4.189	96.86275	78.14379	66.79972
4.229	96.86275	78.14728	66.91876
4.267	96.86275	78.28671	67.03781
4.306	96.86275	78.14728	66.80672
4.344	96.86275	78.05665	66.79972
4.382	96.86275	78.34771	67.14986
4.421	96.86275	78.25882	66.91177
4.46	96.86275	78.22919	66.91177
4.498	96.86275	77.9695	66.66666
4.538	96.86275	78.26231	66.91876
4.579	96.86275	77.47974	66.56162
4.618	96.86275	74.29543	63.89356
4.657	90.19608	70.81481	60.5112
4.695	83.92157	65.40131	58.32633
4.734	83.92157	65.40131	58.32633
4.772	70.98039	60.01046	53.31932
4.857	83.92157	60.65359	52.61205
4.901	96.86275	70.08105	57.09383
4.944	96.86275	73.00566	59.4888
4.984	96.86275	74.07059	59.71989
5.022	96.86275	73.89978	59.36975
5.061	96.86275	73.49542	59.4888
5.101	96.86275	72.12026	58.01821
5.14	96.86275	70.54118	57.33893
5.18	96.86275	69.59476	56.75771
5.219	96.86275	67.81873	56.17647
5.257	96.86275	67.33421	55.61625
5.296	96.86275	67.04488	55.38515
5.335	96.86275	66.90196	55.39216
5.373	96.86275	66.90196	55.39216
5.412	96.86275	67.04314	55.73529
5.451	96.86275	67.04662	55.63025
5.491	96.86275	67.79085	55.96638
5.53	96.86275	67.96514	56.42857
5.569	96.86275	68.48104	57.12185
5.61	96.86275	68.60131	57.0028
5.648	96.86275	68.48976	56.77171
5.687	96.86275	69.11721	57.33893
5.726	96.86275	69.74292	58.02521
5.765	96.86275	70.13333	57.44398
5.805	96.86275	70.59869	57.89216
5.843	96.86275	71.11808	57.90617
5.882	96.86275	72.00871	58.23529
5.921	96.86275	72.90283	59.04762
5.959	96.86275	74.12811	59.95098
5.998	96.86275	74.70327	60.29412
6.037	96.86275	75.15294	60.87535
6.075	96.86275	75.87974	61.09944
6.116	96.86275	76.21612	61.32353
6.156	96.86275	76.30327	61.44258
6.194	96.86275	76.56296	62.2619
6.233	96.86275	75.78387	61.20448
6.271	96.86275	75.02048	60.51821
6.31	96.86275	73.87016	59.60784
6.348	96.86275	72.89237	58.80952
6.387	96.86275	71.53987	57.90617
6.426	96.86275	69.65578	57.09383
6.465	96.86275	68.30327	56.06442
6.504	96.86275	67.44924	55.5042
6.542	96.86275	66.80959	55.62325
6.58	90.19608	66.26754	55.28011
6.622	90.19608	66.09673	55.28011
6.66	90.19608	65.94859	55.15406
6.698	90.19608	65.86841	54.81793
6.738	90.19608	66.09673	55.04902
6.777	90.19608	65.81438	54.94398
6.815	90.19608	65.81438	54.94398
6.854	90.19608	66.04794	55.7493
6.893	90.19608	65.92941	55.74229
6.932	90.19608	65.72723	55.39216
6.97	90.19608	65.83878	55.16107
7.009	90.19608	65.32288	54.69188
7.049	96.86275	65.61395	54.57983
7.088	96.86275	65.4257	54.82493
7.128	96.86275	66.10893	54.81793
7.168	96.86275	66.65099	54.57983
7.207	96.86275	67.54161	55.03501
7.245	96.86275	68.36427	55.71428
7.284	96.86275	69.4257	55.95238
7.323	96.86275	70.5708	56.97479
7.363	96.86275	71.60785	57.66807
7.401	96.86275	72.52636	58.13025
7.44	96.86275	72.66753	58.12325
7.479	96.86275	72.58562	58.36134
7.517	96.86275	72.34509	58.22829
7.555	96.86275	71.59913	57.43697
7.594	96.86275	71.05359	57.66107
7.635	96.86275	69.30544	56.63866
7.674	96.86275	68.08018	55.72129
7.713	96.86275	66.55512	54.92297
7.752	90.19608	65.88584	54.33474
7.79	90.19608	65.23573	54.10364
7.829	90.19608	64.7512	53.76751
7.867	90.19608	64.9586	54.35574
7.905	90.19608	64.86971	54.46078
7.944	90.19608	64.89761	54.22969
7.984	90.19608	64.8732	54.57983
8.022	90.19608	64.84009	54.34874
8.061	90.19608	64.87669	54.34874
8.099	90.19608	64.75991	54.82493
8.139	90.19608	64.67625	54.82493
8.179	90.19608	63.85185	53.78151
8.217	90.19608	63.59216	53.66246
8.256	90.19608	63.98954	53.53641
8.296	90.19608	63.56601	53.30532
8.335	90.19608	63.56601	53.30532
8.374	90.19608	63.78736	53.06023
8.412	96.86275	64.04531	53.06023
8.451	96.86275	64.4793	53.29131
8.49	96.86275	65.70632	53.88656
8.529	96.86275	66.45229	53.76751
8.568	96.86275	67.67756	54.55882
8.607	96.86275	68.67625	55.4832
8.649	96.86275	69.76907	55.93837
8.687	96.86275	70.45577	56.51961
8.726	96.86275	70.48017	56.63166
8.765	96.86275	70.54118	56.51261
8.803	96.86275	70.05141	56.16246
8.842	96.86275	69.18344	56.51261
8.881	96.86275	68.21613	55.81932
8.921	96.86275	67.24009	55.36415
8.959	96.86275	65.84052	54.34174
8.998	90.19608	65.00567	53.29832
9.037	90.19608	64.38519	53.53641
9.075	90.19608	64.4061	53.87955
9.113	90.19608	64.01394	53.42437
9.154	83.92157	63.89891	53.42437
9.193	90.19608	63.69847	53.42437
9.232	83.92157	63.90065	53.41737
9.271	90.19608	64.24226	53.9986
9.31	90.19608	64.01743	53.9986
9.348	83.92157	63.87451	53.65546
9.387	83.92157	63.24358	53.41036
9.425	83.92157	62.90196	52.72409
9.463	90.19608	63.1878	53.76751
9.502	83.92157	63.07974	53.31232
9.541	90.19608	62.76427	52.71709
9.58	90.19608	62.52723	52.24089
9.619	90.19608	62.92288	51.88375
9.66	90.19608	63.7037	52.71709
9.698	96.86275	64.49847	52.82913
9.737	96.86275	65.09978	53.17227
9.776	96.86275	66.24488	53.64146
9.814	96.86275	66.24488	53.64146
9.858	96.86275	68.41656	55.14706
9.897	96.86275	68.96209	55.70728
9.935	96.86275	69.33856	55.84034
9.974	96.86275	69.33856	55.84034
10.013	96.86275	68.81918	55.4902
10.052	96.86275	68.8488	55.60925
10.091	96.86275	68.18649	55.47619
10.13	96.86275	67.50153	54.69188
10.17	96.86275	66.32331	54.33474
10.211	90.19608	65.26536	53.30532
10.25	90.19608	64.55077	53.17227
10.288	90.19608	64.14815	52.94118
10.327	83.92157	63.72462	52.94118
10.366	83.92157	63.44052	52.83614
10.405	83.92157	63.30458	53.30532
10.443	83.92157	63.12157	52.59104
10.482	83.92157	63.38475	53.77451
10.522	83.92157	63.44401	53.52241
10.56	83.92157	63.38998	53.76751
10.599	83.92157	62.95076	53.05322
10.638	83.92157	63.12331	52.94118
10.678	83.92157	62.7573	52.82913
10.717	83.92157	62.41046	52.0028
10.756	83.92157	62.13507	52.2549
10.794	83.92157	61.92767	51.54062
10.834	90.19608	62.29716	51.78572
10.873	90.19608	62.58649	52.0168
10.911	90.19608	63.23835	52.12185
10.95	90.19608	63.81176	52.48599
10.988	96.86275	64.55251	52.71009
11.026	96.86275	65.29499	52.94118
11.065	96.86275	66.19085	53.87255
11.104	96.86275	67.15991	54.55182
11.143	96.86275	67.81525	54.67087
11.183	96.86275	68.04009	55.2451
11.223	96.86275	68.34161	55.60925
11.261	96.86275	67.95817	55.14706
11.3	96.86275	67.62004	55.03501
11.338	96.86275	67.16166	54.69188
11.376	96.86275	66.12113	53.9846
11.416	90.19608	65.41177	53.76751
11.455	90.19608	64.72505	53.18628
11.494	90.19608	64.72505	53.18628
11.532	90.19608	64.06448	52.35994
11.571	90.19608	63.69673	52.82913
11.61	83.92157	63.15469	52.24089
11.649	83.92157	63.35686	52.82213
11.69	83.92157	63.21394	53.17927
11.729	83.92157	63.32898	53.19328
11.768	83.92157	63.1512	52.93417
11.807	83.92157	62.87059	52.71009
11.846	83.92157	62.78693	52.59804
11.885	83.92157	62.95948	53.07423
11.923	83.92157	62.58824	52.14285
11.962	83.92157	62.50458	52.72409
12.001	83.92157	62.41917	52.60504
12.04	83.92157	61.78649	51.54062
12.08	83.92157	62.01307	51.42857
12.118	90.19608	62.41046	52.0168
12.157	90.19608	62.92288	51.77871
12.197	90.19608	63.23312	51.76471
12.236	90.19608	64.01569	52.71709
12.275	96.86275	64.7268	52.47899
12.314	96.86275	65.55469	53.41036
12.352	96.86275	66.18736	53.86555
12.392	96.86275	66.69455	53.7395
12.431	96.86275	67.13377	54.45378
12.469	96.86275	67.27146	54.44678
12.508	96.86275	67.09368	54.43277
12.546	96.86275	66.84096	54.21569
12.585	96.86275	66.41045	53.9916
12.624	96.86275	65.74989	53.9986
12.663	90.19608	64.78257	52.94118
12.704	90.19608	64.4671	52.71009
12.743	90.19608	64.09935	53.06723
12.781	90.19608	63.46492	52.82913
12.82	83.92157	62.98214	52.35994
12.859	83.92157	62.95599	52.82913
12.897	83.92157	62.8061	52.0028
12.935	83.92157	62.78693	52.59104
12.974	83.92157	62.89848	53.17927
13.014	83.92157	62.89848	53.17927
13.053	83.92157	62.87407	53.17927
13.092	83.92157	62.58127	52.82913
13.131	83.92157	62.35468	52.13585
13.17	83.92157	62.4122	52.0168
13.21	83.92157	62.01133	51.54062
13.25	83.92157	62.12636	52.12885
13.289	83.92157	61.95904	51.77871
13.328	83.92157	61.98519	52.0168
13.367	83.92157	62.0427	51.19748
13.406	90.19608	62.3512	51.19048
13.444	90.19608	63.21394	52.36695
13.483	90.19608	63.71939	52.0098
13.522	96.86275	64.26667	52.37395
13.56	96.86275	65.03529	52.59104
13.599	96.86275	65.52854	53.52241
13.639	96.86275	66.44183	54.46078
13.677	96.86275	66.55338	53.62745
13.719	96.86275	66.12637	53.06023
13.757	96.86275	66.81481	54.44678
13.796	96.86275	66.35468	53.87955
13.835	96.86275	66.18214	54.34174
13.873	96.86275	65.37691	53.06023
13.911	96.86275	64.63791	52.59104
13.951	90.19608	64.38519	52.95518
13.99	90.19608	63.91634	52.59104
14.028	90.19608	63.78039	52.70308
14.067	90.19608	63.2976	52.59804
14.106	83.92157	62.77995	52.0098
14.144	83.92157	62.60392	52.36695
14.183	83.92157	62.46449	52.0098
14.223	83.92157	62.67015	51.89075
14.263	83.92157	62.61089	52.71709
14.302	83.92157	62.49586	52.35294
14.34	83.92157	62.55338	52.59104
14.379	83.92157	62.12288	51.77871
14.418	83.92157	62.35817	52.13585
14.456	83.92157	61.98693	51.91177
14.494	83.92157	62.01307	51.78572
14.534	83.92157	62.01307	51.78572
14.574	83.92157	61.86841	51.54762
14.613	90.19608	62.09325	51.19048
14.651	90.19608	62.72593	51.89775
14.69	90.19608	63.00828	51.77871
14.731	90.19608	63.20697	51.77871
14.77	90.19608	63.83617	52.0168
14.809	96.86275	64.41133	52.0168
14.851	96.86275	65.1573	53.29131
14.891	96.86275	65.49368	52.81513
14.93	96.86275	65.6366	52.82213
14.968	96.86275	66.12984	53.52241
15.007	96.86275	66.15424	53.5084
15.046	96.86275	66.14728	53.85154
15.084	96.86275	65.66449	53.39636
15.123	90.19608	64.80174	52.47199
15.162	90.19608	64.61351	52.94118
15.202	90.19608	64.15861	52.71009
15.247	90.19608	64.01046	52.70308
15.287	90.19608	63.72462	52.94118
15.325	83.92157	63.03093	51.89075
15.364	83.92157	62.89325	52.23389
15.403	83.92157	62.66144	52.0098
15.442	83.92157	62.92462	52.59104
15.48	83.92157	62.6353	52.0098
15.52	83.92157	62.18213	51.66667
15.559	83.92157	62.35817	52.0028
15.597	83.92157	62.17865	51.90476
15.636	83.92157	62.21002	51.78572
15.674	83.92157	61.95729	51.90476
15.713	83.92157	61.78126	51.08543
15.754	83.92157	61.72549	51.65966
15.792	83.92157	61.86666	51.43558
15.831	83.92157	61.95207	51.19048
15.87	90.19608	62.38257	51.65966
15.909	90.19608	62.46623	51.18347
15.947	90.19608	62.89674	51.54762
15.987	90.19608	63.37952	51.89775
16.025	96.86275	64.26492	52.46499
16.063	96.86275	64.57342	52.35294
16.102	96.86275	64.97778	52.92717
16.141	96.86275	65.38213	52.93417
16.18	96.86275	65.55643	53.06023
16.223	96.86275	66.01482	53.7605
16.263	96.86275	65.6976	53.40336
16.302	96.86275	65.47102	53.17927
16.341	90.19608	65.06144	53.05322
16.38	90.19608	64.69542	53.05322
16.418	90.19608	64.60479	52.81513
16.458	90.19608	63.95642	53.06723
16.497	90.19608	63.37952	52.0028
16.535	90.19608	63.11982	52.0098
16.574	90.19608	63.11982	52.0098
16.613	83.92157	62.80436	51.89075
16.652	83.92157	62.89674	52.36695
16.691	83.92157	62.49063	51.89075
16.729	83.92157	62.12113	51.77171
16.771	83.92157	62.21002	51.66667
16.81	83.92157	62.06013	51.77871
16.849	83.92157	62.15251	51.65966
16.888	83.92157	62.0061	51.54762
16.926	83.92157	61.77778	51.77871
16.965	83.92157	61.75686	51.42857
17.004	83.92157	61.66623	51.32353
17.043	83.92157	61.83878	51.66667
17.083	83.92157	61.84227	51.08543
17.121	90.19608	62.09673	51.32353
17.16	90.19608	62.12288	51.07843
17.199	90.19608	62.49586	51.08543
17.237	90.19608	63.46666	52.02381
17.277	90.19608	63.80828	51.89775
17.317	96.86275	64.12374	52.35294
17.355	96.86275	64.28758	51.78572
17.395	96.86275	64.7756	52.35994
17.433	96.86275	65.43268	53.15826
17.472	96.86275	65.23399	53.05322
17.51	96.86275	65.00392	52.58403
17.549	96.86275	65.03181	52.82213
17.588	96.86275	64.60828	52.47199
17.626	90.19608	64.57865	52.58403
17.665	90.19608	64.17952	52.47899
17.704	90.19608	63.46144	51.9958
17.743	90.19608	62.91416	51.88375
17.784	90.19608	63.03442	52.12885
17.822	83.92157	62.65795	51.65266
17.86	83.92157	62.51852	52.12185
17.9	83.92157	62.41046	52.24089
17.938	83.92157	62.0305	51.54062
17.977	83.92157	62.06536	51.65966
18.016	83.92157	62.06885	51.77871
18.055	83.92157	62.18039	51.77871
18.093	83.92157	62.18039	51.77871
18.132	83.92157	61.77429	51.30252
18.171	83.92157	61.57909	51.33053
18.21	83.92157	61.49368	51.55462
18.249	83.92157	61.75338	51.54762
18.289	83.92157	61.61394	51.21148
18.33	83.92157	61.29673	50.97339
18.369	83.92157	61.6122	51.09244
18.407	83.92157	61.75512	50.98739
18.446	90.19608	62.37909	51.42857
18.485	90.19608	62.7573	51.68068
18.524	90.19608	62.89674	51.55462
18.562	90.19608	63.35512	51.44958
18.601	90.19608	63.91983	51.67367
18.641	96.86275	64.49151	52.12185
18.68	96.86275	64.80348	52.69608
18.719	96.86275	64.55251	52.12885
18.757	96.86275	64.83311	52.57703
18.798	90.19608	64.46362	52.34594
18.837	90.19608	64.77908	53.17227
18.875	90.19608	64.29804	52.47899
18.914	90.19608	63.86754	52.12885
18.953	90.19608	63.57996	52.24089
18.992	90.19608	63.14597	51.9958
19.03	90.19608	63.12854	52.0168
19.069	83.92157	62.69281	51.66667
19.108	83.92157	62.32157	51.54762
19.146	83.92157	62.16994	51.30252
19.184	83.92157	62.11765	51.89075
19.223	83.92157	61.83181	51.42857
19.263	83.92157	62.03224	51.54062
19.303	83.92157	61.46056	50.97339
19.342	83.92157	61.37865	51.21148
19.381	83.92157	61.34902	50.85434
19.419	83.92157	61.28801	50.85434
19.458	83.92157	61.35425	51.31653
19.496	83.92157	61.31416	50.96638
19.535	83.92157	61.52157	50.97339
19.574	83.92157	61.55294	51.09244
19.614	83.92157	61.55294	51.09244
19.652	83.92157	61.74815	51.19748
19.691	90.19608	62.0671	51.32353
19.73	90.19608	62.18039	50.96638
19.769	90.19608	62.41394	51.21148
19.81	90.19608	63.04488	51.43558
19.852	90.19608	63.66013	51.66667
19.893	90.19608	64.03486	51.56163
19.932	90.19608	64.12026	52.02381
19.971	90.19608	64.0366	52.13585
20.01	96.86275	64.37821	52.24089
20.049	90.19608	64.37473	52.35294
20.088	90.19608	64.04183	52.35994
20.126	90.19608	63.86405	52.12185
20.165	90.19608	63.6671	52.2479
20.205	90.19608	63.34989	51.65966
20.243	90.19608	63.23486	51.77871
20.282	83.92157	62.83399	51.77171
20.323	83.92157	62.09325	51.21148
20.362	83.92157	62.14728	51.65966
20.401	83.92157	62.0305	51.54062
20.44	83.92157	62.12636	51.90476
20.478	83.92157	61.97473	51.65266
20.518	83.92157	61.31416	50.97339
20.557	83.92157	61.2915	51.33053
20.595	83.92157	61.51634	51.20448
20.634	83.92157	61.34728	51.19748
20.672	83.92157	61.3525	50.98039
20.711	83.92157	60.68845	50.73529
20.749	83.92157	61.09107	50.84734
20.788	83.92157	61.14859	50.85434
20.829	83.92157	61.2671	50.5042
20.868	83.92157	61.49194	51.20448
20.907	83.92157	61.60523	50.74229
20.945	90.19608	61.89281	51.20448
20.984	90.19608	62.03399	50.85434
21.023	90.19608	62.69281	51.31653
21.061	90.19608	63.12331	51.55462
21.099	90.19608	63.21046	51.42857
21.138	90.19608	63.86928	52.47899
21.178	90.19608	63.97734	52.11485
21.216	90.19608	63.97908	51.89775
21.255	90.19608	63.97908	51.65966
21.294	90.19608	63.97908	51.65966
21.334	90.19608	63.6671	51.89775
21.374	90.19608	63.55207	51.88375
21.413	90.19608	63.55207	51.88375
21.452	90.19608	63.4109	51.89775
21.492	90.19608	63.1512	51.77871
21.531	90.19608	62.3146	51.19048
21.569	83.92157	62.40523	51.30952
21.608	83.92157	62.17691	51.30952
21.647	83.92157	62.00262	51.19748
21.686	83.92157	61.89107	51.31653
21.725	83.92157	61.74815	51.20448
21.764	83.92157	61.54074	51.07843
21.803	83.92157	61.28627	50.95938
21.844	83.92157	61.35076	51.31653
21.884	83.92157	60.89064	50.73529
21.922	83.92157	60.89586	50.97339
21.961	83.92157	61.06841	50.98039
21.999	83.92157	61.06318	51.08543
22.038	83.92157	60.97952	50.97339
22.076	83.92157	61.20784	51.08543
22.116	83.92157	61.00741	50.73529
22.155	83.92157	61.51982	50.97339
22.193	83.92157	61.49194	50.85434
22.232	90.19608	61.81089	50.96638
22.271	90.19608	62.23617	50.97339
22.309	90.19608	62.23791	50.98039
22.349	90.19608	62.95076	51.43558
22.389	90.19608	63.23835	51.78572
22.428	90.19608	63.46492	51.54762
22.467	90.19608	63.61133	51.66667
22.505	90.19608	63.43181	51.77871
22.544	90.19608	63.63224	52.0028
22.583	90.19608	63.40392	51.54062
22.622	90.19608	63.20348	51.54762
22.66	90.19608	62.88453	51.54062
22.699	83.92157	62.72419	51.65966
22.738	90.19608	62.42963	51.30952
22.777	83.92157	62.20479	51.30952
22.816	83.92157	61.89107	51.20448
22.857	83.92157	61.80043	51.30952
22.895	83.92157	61.28627	50.84734
22.934	83.92157	61.34205	50.95938
22.973	83.92157	61.34205	50.95938
23.012	83.92157	61.34902	50.97339
23.052	83.92157	61.31765	51.42857
23.09	83.92157	60.861	50.96638
23.129	83.92157	60.9464	50.74229
23.168	83.92157	61.03355	50.73529
23.207	83.92157	60.65534	50.51821
23.245	83.92157	60.74597	50.38515
23.284	83.92157	60.60479	50.60925
23.323	83.92157	60.80175	50.96638
23.364	83.92157	60.74597	50.28011
23.404	83.92157	61.09281	50.63726
23.443	83.92157	61.0597	50.27311
23.481	83.92157	61.722	50.85434
23.52	83.92157	61.37516	50.61625
23.559	83.92157	61.86144	51.07843
23.598	83.92157	61.77603	51.19748
23.636	83.92157	61.63137	50.84734
23.676	83.92157	61.89107	51.42157
23.715	83.92157	61.77255	51.18347
23.753	83.92157	61.83007	51.42157
23.792	83.92157	61.86318	51.30952
23.831	83.92157	61.39434	50.95238
23.872	83.92157	61.80741	51.67367
23.912	83.92157	61.74641	51.54762
23.95	83.92157	61.97473	51.77171
23.989	83.92157	61.63137	51.31653
24.028	83.92157	61.34205	51.07143
24.066	83.92157	61.59651	51.54062
24.105	83.92157	61.88932	52.02381
24.144	83.92157	61.56514	51.53362
24.182	83.92157	61.56689	51.42157
24.221	83.92157	61.09107	51.66667
24.26	83.92157	61.25664	51.42857
24.3	83.92157	61.71677	51.89775
24.338	83.92157	61.39957	51.54762
24.378	83.92157	61.39782	51.89775
24.418	83.92157	61.14336	51.54762
24.456	83.92157	61.31416	51.77871
24.495	83.92157	60.97081	51.65966
24.534	83.92157	61.22876	51.65266
24.572	83.92157	61.22876	51.65266
24.612	83.92157	61.11547	51.65966
24.651	77.25491	60.9342	51.64566
24.69	83.92157	61.13813	51.54062
24.728	83.92157	61.02309	51.19048
24.767	83.92157	60.90981	51.29552
24.806	77.25491	60.74074	51.19048
24.845	77.25491	60.93943	51.54062
24.886	83.92157	60.96907	51.30252
24.925	83.92157	60.62745	51.08543
24.964	77.25491	60.73726	51.18347
25.003	83.92157	60.62745	51.30252
25.042	77.25491	60.37473	51.07843
25.08	77.25491	60.60305	51.30952
25.119	77.25491	60.85403	51.54062
25.158	77.25491	60.48279	51.19048
25.196	77.25491	60.45665	51.42157
25.236	77.25491	60.19695	50.84034
25.275	77.25491	60.59956	51.19748
25.313	77.25491	60.3451	51.30252
25.352	77.25491	60.40087	51.42157
25.392	77.25491	60.26144	51.31653
25.431	77.25491	59.8902	50.61625
25.47	77.25491	60.63094	51.66667
25.508	77.25491	60.34858	51.20448
25.548	77.25491	60.08715	50.72129
25.587	77.25491	59.80654	50.72829
25.625	77.25491	59.88671	50.95938
25.663	77.25491	60.03835	51.07843
25.702	77.25491	59.94423	50.72129
25.741	77.25491	59.91808	50.94538
25.779	77.25491	59.79956	50.37115
25.818	77.25491	59.57821	50.37815
25.858	77.25491	59.91983	50.95938
25.9	77.25491	60.061	51.30252
25.939	77.25491	59.8658	50.84734
25.979	77.25491	59.72462	51.07843
26.017	77.25491	59.57821	50.37115
26.056	77.25491	60.12374	51.30952
26.095	77.25491	59.75251	50.73529
26.133	77.25491	59.6061	50.60925
26.173	77.25491	59.6061	50.60925
26.212	77.25491	59.52069	50.4902
26.251	77.25491	59.5573	51.19748
26.29	77.25491	59.58344	50.96638
26.329	77.25491	59.57647	50.37115
26.367	77.25491	59.63399	50.60225
26.408	77.25491	59.24183	50.27311
26.448	77.25491	59.32026	50.02101
26.487	77.25491	59.58344	50.84734
26.526	77.25491	59.18257	49.91597
26.565	77.25491	59.41438	50.38515
26.604	77.25491	59.07277	50.4972
26.642	77.25491	59.10065	50.26611
26.681	77.25491	59.33072	50.62325
26.72	77.25491	59.04314	50.25911
26.759	77.25491	59.26449	50.4902
26.798	77.25491	58.9281	50.4902
26.837	77.25491	59.10065	50.84734
26.875	77.25491	59.817	51.54762
26.917	77.25491	59.15817	50.61625
26.955	77.25491	58.98039	50.14006
26.993	77.25491	58.93856	50.40617
27.032	77.25491	58.98736	50.4902
27.071	77.25491	58.84793	50.4972
27.11	77.25491	58.64401	49.92297
27.149	77.25491	58.69804	50.14006
27.187	77.25491	58.81482	49.91597
27.226	77.25491	58.56384	50.16807
27.265	77.25491	58.8061	49.55882
27.303	77.25491	58.58823	50.03502
27.341	70.98039	58.67364	50.02801
27.38	77.25491	58.69978	50.26611
27.421	77.25491	58.67538	50.4972
27.461	77.25491	58.7817	49.90897
27.499	70.98039	58.64227	50.02101
27.538	70.98039	58.67189	50.37815
27.576	70.98039	58.62135	50.27311
27.615	70.98039	58.3024	49.46078
27.654	70.98039	58.63007	50.7493
27.692	70.98039	58.63007	50.7493
27.732	70.98039	58.53246	50.15406
27.771	77.25491	58.41569	50.26611
27.81	70.98039	57.96253	49.57283
27.849	70.98039	58.3024	49.81092
27.888	70.98039	58.47843	49.69188
27.929	77.25491	58.21177	49.91597
27.967	70.98039	58.24662	49.81092
28.006	70.98039	58.32331	49.80392
28.046	70.98039	58.04096	49.57283
28.085	70.98039	58.1769	49.09664
28.124	70.98039	58.24314	49.80392
28.162	70.98039	58.09673	49.20168
28.201	70.98039	57.95207	49.32073
28.24	70.98039	57.97996	49.67787
28.278	70.98039	57.91895	49.44678
28.317	70.98039	57.92767	49.21569
28.357	70.98039	58.18911	49.68487
28.395	70.98039	57.85098	49.69188
28.435	70.98039	58.00958	49.20868
28.475	70.98039	58.04445	49.80392
28.514	70.98039	57.86841	49.43977
28.552	70.98039	58.07407	50.26611
28.591	70.98039	58.25011	50.06303
28.629	70.98039	57.92767	49.46078
