Time	I.max_1	I.total_1	I.back_1
3.539	96.86275	91.67233	82.7521
3.577	96.86275	91.5817	82.38795
3.617	96.86275	91.69673	82.63305
3.655	96.86275	91.83791	82.96918
3.693	96.86275	91.81176	82.85715
3.732	96.86275	91.6061	82.85715
3.77	96.86275	91.69498	82.62605
3.808	96.86275	91.66885	82.39496
3.846	96.86275	91.84139	82.96918
3.885	96.86275	91.63921	82.27591
3.924	96.86275	91.63921	82.27591
3.962	96.86275	91.63747	82.73109
4	96.86275	91.60959	82.63305
4.039	96.86275	91.66536	82.38795
4.077	96.86275	91.57647	82.26891
4.115	96.86275	91.61133	82.16386
4.154	96.86275	91.69498	82.62605
4.193	96.86275	91.60959	82.27591
4.232	96.86275	91.72287	82.61905
4.27	96.86275	91.63747	82.39496
4.308	96.86275	91.78214	82.62605
4.347	96.86275	91.63747	82.7381
4.385	96.86275	91.78562	82.63305
4.423	96.86275	91.78039	82.73109
4.461	96.86275	91.63747	82.39496
4.499	96.86275	91.78387	82.74509
4.538	96.86275	91.49107	82.27591
4.576	96.86275	91.69848	82.40196
4.614	96.86275	91.7281	82.51401
4.652	96.86275	91.5817	82.28291
4.69	96.86275	91.70022	82.52101
4.728	96.86275	91.52244	82.28291
4.767	96.86275	91.46318	82.04482
4.852	96.86275	91.60959	82.28291
4.894	96.86275	91.72636	82.39496
4.937	96.86275	91.60785	82.507
4.978	96.86275	91.55207	82.16386
5.015	96.86275	91.66885	82.63305
5.054	96.86275	91.83791	82.96219
5.092	96.86275	91.69673	82.14986
5.13	96.86275	91.55033	82.27591
5.171	96.86275	91.34814	82.28291
5.209	96.86275	91.78214	82.7381
5.247	96.86275	91.98431	82.85014
5.286	96.86275	92.72854	85.03501
5.324	96.86275	92.90109	85.60925
5.363	96.86275	92.90109	85.60925
5.401	96.86275	92.63442	85.72829
5.44	96.86275	92.63965	84.91597
5.48	96.86275	91.139	81.91876
5.518	96.86275	89.42048	78.47339
5.557	96.86275	85.0841	72.39496
5.595	96.86275	79.18781	65.74931
5.634	96.86275	71.47189	58.57143
5.673	96.86275	62.86013	50.97339
5.711	77.25491	54.11939	44.62185
5.749	70.98039	48.51068	40.11205
5.79	70.98039	46.77473	37.53502
5.828	70.98039	47.72288	37.53502
5.866	77.25491	50.64226	39.7479
5.905	90.19608	54.72244	42.68207
5.943	96.86275	58.82702	45.20308
5.981	96.86275	63.14423	48.51541
6.02	96.86275	66.91241	51.65966
6.058	96.86275	69.51809	54.32073
6.097	96.86275	72.04532	56.72969
6.136	96.86275	73.96776	58.45238
6.175	96.86275	75.90937	60.97339
6.213	96.86275	77.57211	61.90476
6.252	96.86275	78.72593	63.52941
6.29	96.86275	79.81525	64.92297
6.328	96.86275	80.68322	65.97339
6.367	96.86275	81.62266	66.89075
6.405	96.86275	81.99913	67.47199
6.444	96.86275	81.99913	67.47199
6.483	96.86275	82.02876	67.24089
6.521	96.86275	82.28497	67.81512
6.56	96.86275	81.44836	67.11485
6.598	96.86275	80.81917	66.54762
6.637	96.86275	79.26971	65.26611
6.676	96.86275	76.7756	62.26891
6.714	96.86275	73.41351	59.2507
6.754	96.86275	68.69717	55.02101
6.793	96.86275	63.9024	50.86134
6.831	90.19608	57.9329	46.69468
6.87	77.25491	52.66056	42.32493
6.908	70.98039	48.21786	39.05462
6.947	64.70588	45.0841	36.26751
6.985	64.70588	44.55774	35.80532
7.023	64.70588	44.90806	35.81232
7.062	70.98039	46.25359	36.59664
7.101	70.98039	47.94771	38.10925
7.139	77.25491	49.81089	38.94258
7.178	83.92157	52.3695	40.81232
7.217	90.19608	54.20654	41.86975
7.255	96.86275	56.66928	44.27171
7.293	96.86275	58.49935	45.64426
7.332	96.86275	59.76296	45.87535
7.371	96.86275	61.13987	46.56863
7.409	96.86275	62.86187	48.17227
7.448	96.86275	64.49151	49.20168
7.486	96.86275	65.55817	50.72129
7.524	96.86275	66.67712	51.64566
7.563	96.86275	66.67712	51.64566
7.602	96.86275	67.48584	52.59104
7.64	96.86275	68.78257	53.7535
7.68	96.86275	69.55468	54.44678
7.718	96.86275	70.49412	55.59524
7.757	96.86275	70.12811	54.78991
7.796	96.86275	69.88932	54.65686
7.835	96.86275	69.00741	54.32073
7.873	96.86275	67.14074	52.70308
7.912	96.86275	65.06667	50.72829
7.95	96.86275	61.31416	48.06023
7.99	90.19608	57.32636	45.21709
8.028	83.92157	53.5146	42.19888
8.067	77.25491	49.417	39.52381
8.105	70.98039	46.63181	37.06583
8.143	64.70588	43.98954	34.45378
8.183	64.70588	42.77124	34.43277
8.221	64.70588	42.56732	34.20868
8.259	64.70588	42.96994	34.20868
8.298	70.98039	44.0122	35.12605
8.337	70.98039	44.76165	35.12605
8.376	70.98039	46.04967	35.79832
8.414	77.25491	47.2244	37.19188
8.452	77.25491	48.23355	37.19888
8.49	83.92157	49.77778	38.01821
8.529	83.92157	50.89499	39.29272
8.567	83.92157	51.88148	40.007
8.607	90.19608	53.05447	41.05042
8.645	90.19608	53.74117	41.28151
8.684	90.19608	53.74117	41.28151
8.723	96.86275	54.92287	41.98179
8.761	96.86275	55.94772	42.20588
8.8	96.86275	57.46928	43.0042
8.839	96.86275	58.70153	44.84594
8.878	96.86275	59.45621	45.77031
8.917	96.86275	60.42179	47.02381
8.956	96.86275	61.00044	46.45658
8.994	96.86275	61.57386	47.486
9.033	96.86275	61.77603	47.59804
9.071	96.86275	61.00044	47.14286
9.11	96.86275	59.7647	46.33754
9.148	96.86275	57.83355	44.4958
9.187	90.19608	55.29412	43.2493
9.226	83.92157	52.48627	40.70028
9.266	77.25491	49.38039	38.46639
9.304	70.98039	46.97168	36.72269
9.342	70.98039	44.73203	35.12605
9.381	64.70588	43.54858	34.21569
9.419	64.70588	42.71024	33.87255
9.457	64.70588	42.20131	33.30532
9.496	64.70588	42.461	33.41737
9.534	64.70588	42.60218	33.87255
9.573	70.98039	43.7525	34.43977
9.612	70.98039	44.35904	34.43977
9.65	70.98039	45.07712	34.90196
9.688	70.98039	45.96427	35.2451
9.727	77.25491	46.51155	35.70728
9.765	77.25491	47.71242	37.19888
9.803	77.25491	47.71242	37.19888
9.847	77.25491	49.11024	37.42297
9.886	83.92157	50.20654	38.37535
9.924	83.92157	50.7573	38.71149
9.963	83.92157	50.7573	38.71149
10.002	83.92157	51.6427	39.29272
10.041	90.19608	52.48453	40.46919
10.079	90.19608	53.31067	40.69328
10.118	90.19608	53.96776	40.93838
10.156	96.86275	54.83747	41.62465
10.197	96.86275	55.72462	42.33193
10.235	96.86275	56.17778	42.55602
10.274	96.86275	56.31373	42.89916
10.312	96.86275	55.83094	42.89916
10.351	90.19608	54.9159	41.96779
10.389	90.19608	54.03573	41.51961
10.427	83.92157	52.36253	40
10.466	77.25491	49.93464	39.07563
10.505	77.25491	48.28758	37.53502
10.543	70.98039	46.36514	35.92437
10.582	70.98039	45.2183	35.46919
10.62	70.98039	43.58519	33.87255
10.658	70.98039	42.95076	33.64146
10.697	64.70588	42.75381	33.42437
10.735	64.70588	42.55512	32.96919
10.773	70.98039	43.09019	33.64146
10.813	70.98039	42.8427	32.85714
10.852	70.98039	43.78562	33.9916
10.89	70.98039	44.27364	34.33474
10.928	70.98039	45.26013	34.34174
10.967	70.98039	46.25011	35.57423
11.005	77.25491	46.39477	35.81232
11.044	77.25491	46.84967	35.70728
11.082	77.25491	46.84967	35.70728
11.122	77.25491	48.05926	36.86274
11.16	77.25491	48.25621	36.63165
11.2	77.25491	49.34379	36.96779
11.238	83.92157	49.80043	38.0112
11.277	83.92157	50.29891	38.01821
11.316	83.92157	51.15991	38.5014
11.354	83.92157	51.52941	38.94958
11.393	90.19608	52.4793	40.23109
11.432	90.19608	52.65011	40.33613
11.47	90.19608	53.33682	40.69328
11.509	90.19608	53.20087	40.81232
11.547	90.19608	53.13987	40.35014
11.586	90.19608	53.02309	40.69328
11.624	83.92157	51.7037	39.29972
11.663	83.92157	50.583	38.59944
11.701	77.25491	49.25839	37.89216
11.74	77.25491	47.68453	36.5056
11.779	70.98039	46.56384	35.46218
11.817	70.98039	45.42397	34.67787
11.855	70.98039	44.62571	33.9916
11.894	70.98039	43.96514	33.87255
11.932	70.98039	43.30109	33.31232
11.97	70.98039	43.73159	33.52941
12.009	70.98039	43.18083	33.52241
12.047	70.98039	43.84488	34.10364
12.086	70.98039	44.59608	33.9986
12.125	70.98039	44.739	33.87955
12.163	70.98039	45.45185	35.014
12.202	70.98039	45.45185	35.014
12.241	70.98039	45.67669	35.007
12.279	77.25491	46.32854	35.68628
12.318	77.25491	46.71024	35.35714
12.357	77.25491	47.28366	35.70028
12.396	77.25491	47.87974	36.73669
12.435	77.25491	47.99826	36.04342
12.473	77.25491	48.42702	36.28151
12.512	83.92157	49.66798	37.45798
12.55	83.92157	49.94336	37.55602
12.589	83.92157	50.64052	38.2423
12.627	83.92157	50.7817	38.35434
12.666	83.92157	51.27843	38.71849
12.705	83.92157	51.67582	39.05462
12.743	83.92157	51.30283	38.94258
12.781	83.92157	51.82048	39.29272
12.819	83.92157	51.44227	38.94258
12.858	83.92157	50.4122	38.4874
12.897	83.92157	49.75338	37.54902
12.935	77.25491	48.46013	37.08683
12.974	77.25491	48.17778	36.63165
13.013	77.25491	46.88802	35.2451
13.051	70.98039	46.22222	34.90196
13.09	70.98039	45.76035	35.23809
13.128	70.98039	45.1085	34.10364
13.166	70.98039	44.76514	34.10364
13.206	70.98039	44.47233	33.97759
13.244	70.98039	44.73377	33.87255
13.282	70.98039	44.73377	33.87255
13.321	70.98039	44.85403	33.76751
13.36	70.98039	45.11024	33.87255
13.399	70.98039	45.56166	34.77591
13.437	70.98039	45.82135	34.44678
13.476	77.25491	46.16645	34.90196
13.514	77.25491	46.8549	35.46919
13.553	77.25491	46.7085	35.014
13.591	77.25491	47.53813	36.02941
13.631	77.25491	47.22789	35.47619
13.67	77.25491	48.14118	36.62465
13.708	77.25491	48.57516	36.85574
13.747	77.25491	48.62745	36.28151
13.785	83.92157	49.49368	37.08683
13.823	83.92157	49.26013	36.72969
13.862	83.92157	50.09325	37.43697
13.9	83.92157	50.44009	38.01821
13.94	83.92157	50.38257	37.90616
13.978	83.92157	50.98039	38.70448
14.016	83.92157	50.2902	37.89216
14.055	83.92157	50.4366	38.2423
14.093	77.25491	49.71852	37.32493
14.131	77.25491	49.1207	37.55602
14.17	77.25491	48.34336	36.5056
14.209	77.25491	47.54858	35.58823
14.248	77.25491	46.99957	35.46919
14.286	70.98039	46.44706	35.007
14.325	70.98039	46.0305	34.57283
14.363	70.98039	46.0305	34.57283
14.401	70.98039	45.55991	34.77591
14.44	70.98039	45.13638	33.76751
14.479	70.98039	45.24967	34.32073
14.517	70.98039	45.07887	34.34174
14.556	70.98039	45.39957	34.44678
14.595	70.98039	45.48497	34.22269
14.634	70.98039	45.64531	34.43977
14.672	70.98039	46.16471	35.34314
14.711	70.98039	46.16471	34.89496
14.749	77.25491	46.60043	35.36415
14.788	77.25491	47.08671	35.47619
14.826	77.25491	46.96471	35.014
14.868	77.25491	47.68279	35.58823
14.908	77.25491	48.02614	36.72969
14.946	77.25491	48.05054	35.69328
14.984	77.25491	48.56993	36.5126
15.023	77.25491	48.861	36.98179
15.061	77.25491	49.54423	37.66106
15.099	83.92157	49.68889	37.31092
15.138	83.92157	49.43442	37.09384
15.176	83.92157	50.18039	37.66807
15.216	83.92157	49.8353	37.43697
15.254	83.92157	50.15076	37.92017
15.293	83.92157	49.95033	37.42997
15.331	83.92157	49.32113	37.78011
15.374	77.25491	48.922	36.5126
15.413	77.25491	48.55076	36.7437
15.451	77.25491	48.29107	36.96779
15.489	77.25491	47.48584	35.82633
15.529	77.25491	46.88105	35.12605
15.567	77.25491	46.45403	34.78992
15.606	70.98039	46.4854	35.36415
15.644	70.98039	46.31111	35.007
15.682	70.98039	46.31111	35.007
15.721	77.25491	46.37386	35.13305
15.759	70.98039	46.08279	34.67087
15.798	70.98039	46.51329	35.35714
15.837	77.25491	46.10893	34.67787
15.876	77.25491	46.56209	35.34314
15.914	77.25491	46.67538	34.88795
15.953	77.25491	46.65273	35.35714
15.992	77.25491	46.97342	35.70028
16.03	77.25491	47.20697	35.48319
16.069	77.25491	47.66188	35.82633
16.108	77.25491	47.62876	35.81933
16.147	77.25491	47.79433	35.81232
16.185	77.25491	48.57168	36.73669
16.225	77.25491	48.57342	36.7577
16.263	77.25491	49.09107	36.98179
16.301	77.25491	49.00218	37.41597
16.34	77.25491	49.03355	36.7507
16.382	77.25491	49.60174	37.78011
16.42	83.92157	49.66972	37.32493
16.46	83.92157	50.0305	37.54202
16.498	77.25491	49.62963	37.31092
16.536	83.92157	49.40654	37.19888
16.575	77.25491	49.23399	36.96779
16.613	77.25491	48.86274	37.10084
16.651	77.25491	48.23006	36.62465
16.69	77.25491	47.68453	35.82633
16.728	77.25491	47.19826	35.69328
16.767	77.25491	46.97168	35.2451
16.806	70.98039	46.51329	35.14006
16.844	77.25491	46.74161	34.67787
16.882	77.25491	46.74161	34.67787
16.921	70.98039	46.25359	34.33474
16.96	70.98039	46.27974	34.78992
16.999	70.98039	46.22396	34.77591
17.037	77.25491	46.56732	35.014
17.077	70.98039	46.39825	34.90196
17.115	77.25491	46.68061	34.89496
17.154	77.25491	46.9159	35.36415
17.193	77.25491	47.22614	35.58123
17.232	77.25491	47.08671	35.12605
17.27	77.25491	47.34466	35.37115
17.309	77.25491	47.4841	35.46919
17.347	77.25491	47.77168	35.58823
17.386	77.25491	48.23006	35.92437
17.425	77.25491	48.16906	36.04342
17.463	77.25491	48.62222	36.96078
17.501	77.25491	48.14815	35.82633
17.54	77.25491	48.66056	35.93838
17.579	83.92157	49.2061	36.98179
17.617	77.25491	48.79826	36.72269
17.655	77.25491	49.17473	37.06583
17.695	77.25491	49.00218	37.19888
17.733	77.25491	49.2305	36.97479
17.772	77.25491	49.20261	37.08683
17.81	77.25491	48.89237	37.32493
17.848	77.25491	48.58039	36.97479
17.887	77.25491	47.96688	36.04342
17.925	77.25491	47.74205	35.58123
17.964	77.25491	47.60262	35.59524
18.003	77.25491	47.51198	36.05742
18.042	77.25491	47.51198	36.05742
18.081	77.25491	46.8549	35.23809
18.119	70.98039	46.77124	35.007
18.158	77.25491	46.51329	34.67787
18.196	77.25491	46.59869	35.35014
18.236	77.25491	46.43137	34.55882
18.274	77.25491	46.4732	35.11905
18.313	77.25491	46.4244	34.55182
18.353	77.25491	46.88279	35.59524
18.392	77.25491	46.97691	35.13305
18.43	77.25491	46.96993	35.007
18.469	77.25491	47.45621	35.81232
18.507	77.25491	46.94205	34.79692
18.546	77.25491	47.6305	35.58823
18.584	77.25491	47.97211	35.81232
18.623	77.25491	48.02789	35.92437
18.662	77.25491	48.25621	36.04342
18.7	77.25491	47.99826	35.58123
18.739	77.25491	48.48104	36.26751
18.777	77.25491	48.6902	36.5126
18.815	77.25491	48.95338	36.7437
18.854	77.25491	49.31939	37.09384
18.892	83.92157	48.83137	36.63866
18.93	77.25491	49.17473	36.38655
18.97	77.25491	49.34728	36.86274
19.009	77.25491	49.1817	36.63866
19.047	77.25491	48.85752	36.27451
19.085	77.25491	48.40958	36.40756
19.124	77.25491	48.11155	36.28151
19.162	77.25491	48.11155	36.28151
19.201	77.25491	48.00349	36.5126
19.24	77.25491	47.88148	36.61064
19.28	77.25491	47.40915	35.36415
19.318	77.25491	47.11808	35.36415
19.357	77.25491	47.25926	35.47619
19.395	77.25491	47.2	35.47619
19.434	77.25491	47.31155	35.93838
19.473	77.25491	47.14597	35.58823
19.511	77.25491	46.8549	35.58823
19.549	77.25491	47.05708	35.02101
19.589	77.25491	47.25577	35.2451
19.627	77.25491	46.99782	35.23809
19.665	77.25491	47.29412	35.4902
19.704	77.25491	47.37255	35.12605
19.742	77.25491	47.92157	35.81232
19.78	77.25491	48.00349	35.83333
19.819	77.25491	47.93726	35.69328
19.861	77.25491	48.14292	36.28851
19.9	77.25491	47.94249	35.81232
19.938	77.25491	48.43399	36.5056
19.977	77.25491	48.59956	36.38655
20.015	77.25491	48.63268	36.4986
20.054	77.25491	48.9464	36.97479
20.092	77.25491	48.94466	36.62465
20.13	77.25491	49.51634	37.54202
20.169	77.25491	48.94815	36.61765
20.208	77.25491	48.7756	36.40056
20.247	77.25491	48.89237	36.7507
20.286	77.25491	48.40436	35.93137
20.324	77.25491	48.63094	36.4986
20.362	77.25491	48.63094	36.4986
20.401	77.25491	48.57168	36.38655
20.439	77.25491	48.20218	36.05042
20.478	77.25491	48.23181	36.27451
20.518	77.25491	48.0244	36.37955
20.556	77.25491	47.71765	35.58823
20.595	77.25491	47.71242	35.70028
20.633	77.25491	47.43181	36.16246
20.672	77.25491	47.37429	35.81933
20.71	77.25491	47.51024	36.05042
20.749	77.25491	47.65142	36.02941
20.787	77.25491	47.40567	35.37115
20.826	77.25491	47.25403	35.2521
20.865	77.25491	47.54335	36.05042
20.903	77.25491	47.57299	35.23109
20.942	77.25491	48.12026	36.28151
20.98	77.25491	47.97211	35.70728
21.019	77.25491	47.80131	35.70728
21.057	77.25491	48.19521	36.03642
21.095	77.25491	48.31721	36.5056
21.134	77.25491	48.71634	36.5056
21.173	77.25491	48.861	36.96779
21.211	77.25491	48.74422	36.86975
21.251	77.25491	48.89063	36.5126
21.289	77.25491	48.80349	36.63165
21.327	77.25491	49.54946	37.66807
21.366	83.92157	49.26187	37.19188
21.405	77.25491	49.17996	36.87675
21.443	77.25491	49.15207	36.86274
21.483	77.25491	49.15207	36.86274
21.521	77.25491	49.08758	36.96078
21.56	77.25491	49.55294	37.32493
21.598	77.25491	49.35599	36.97479
21.637	77.25491	48.88366	36.61064
21.676	77.25491	48.7146	36.39356
21.714	77.25491	48.20218	36.16947
21.754	77.25491	48.65708	36.14846
21.794	77.25491	48.62745	36.72969
21.832	77.25491	48.05926	36.05042
21.871	77.25491	48.05926	36.15546
21.909	77.25491	47.59564	35.69328
21.947	77.25491	47.97037	36.15546
21.987	77.25491	48.08715	36.04342
22.025	77.25491	47.88322	35.93137
22.063	77.25491	48.05403	36.5126
22.103	77.25491	48.17081	36.5056
22.141	77.25491	48.54554	36.62465
22.179	77.25491	48.28061	35.68628
22.218	77.25491	48.48104	36.38655
22.257	77.25491	48.3451	35.93137
22.295	77.25491	48.54205	36.63165
22.334	77.25491	49.14335	37.31092
22.372	77.25491	48.86797	36.86975
22.411	77.25491	48.77908	36.5056
22.449	77.25491	49.1817	37.31793
22.488	77.25491	49.12244	37.08683
22.526	77.25491	49.43268	37.19888
22.564	77.25491	49.17821	36.97479
22.603	77.25491	49.28976	36.7437
22.641	77.25491	49.28976	36.7437
22.68	77.25491	49.23224	36.7437
22.719	77.25491	49.11895	36.97479
22.758	77.25491	49.26885	37.20588
22.796	77.25491	48.99869	37.08683
22.835	77.25491	48.83311	36.5126
22.873	77.25491	48.78083	36.28851
22.912	77.25491	48.71634	36.73669
22.951	77.25491	48.71286	36.4916
22.989	77.25491	48.71634	36.62465
23.029	77.25491	48.40784	36.97479
23.067	77.25491	48.4061	36.28151
23.106	77.25491	47.97211	35.82633
23.144	77.25491	47.91983	36.17647
23.183	77.25491	47.97037	36.39356
23.221	77.25491	48.05926	36.16947
23.26	77.25491	48.13769	36.04342
23.299	77.25491	47.83268	35.60224
23.338	77.25491	48.1464	36.16246
23.376	77.25491	47.91634	35.93838
23.415	77.25491	48.09063	35.70028
23.453	77.25491	48.57168	36.85574
23.491	77.25491	48.31721	36.39356
23.53	77.25491	48.40087	36.04342
23.568	77.25491	48.62571	36.39356
23.606	77.25491	48.68497	36.61064
23.645	77.25491	49.11721	37.21289
23.684	77.25491	48.77734	36.85574
23.722	77.25491	48.77734	36.85574
23.761	77.25491	49.08932	37.21289
23.799	77.25491	49.28976	37.31092
23.838	77.25491	49.14161	37.20588
23.876	77.25491	49.34553	36.84874
23.915	77.25491	49.20784	37.21289
23.953	77.25491	49.1817	36.62465
23.993	77.25491	49.00915	36.98179
24.032	77.25491	49.11895	37.09384
24.071	77.25491	49.00043	36.96779
24.109	77.25491	48.97603	36.63165
24.148	77.25491	48.7756	36.73669
24.186	77.25491	48.40261	36.39356
24.224	77.25491	48.11503	36.62465
24.264	77.25491	48.46187	36.7437
24.303	77.25491	48.20044	36.16246
24.341	77.25491	48.05926	35.93838
24.38	77.25491	48.17604	36.64566
24.419	77.25491	48.09063	36.05742
24.456	77.25491	48.05926	36.17647
24.495	77.25491	48.02963	35.69328
24.533	77.25491	48.33987	36.14846
24.571	77.25491	47.8536	35.70028
24.611	77.25491	48.3451	36.40756
24.649	77.25491	48.34858	36.16246
24.687	77.25491	48.51416	36.16246
24.726	77.25491	48.48802	36.39356
24.764	77.25491	48.20392	35.93137
24.802	77.25491	48.60479	36.16947
24.841	77.25491	48.60479	36.16947
24.88	77.25491	48.80349	36.28851
24.92	77.25491	48.8976	36.86274
24.958	77.25491	49.23922	37.21989
24.997	77.25491	48.80174	36.96779
25.036	77.25491	48.71808	35.94538
25.075	77.25491	49.2671	37.20588
25.113	77.25491	49.30196	37.21989
25.152	77.25491	49.23747	36.86975
25.191	77.25491	48.94989	36.63165
25.231	77.25491	48.85926	36.5126
25.27	77.25491	48.92375	36.9888
25.309	77.25491	48.861	36.40756
25.347	77.25491	49.21133	37.32493
25.386	77.25491	48.51765	36.97479
25.424	77.25491	48.86623	36.86274
25.463	77.25491	48.66056	36.39356
25.501	77.25491	48.44096	36.63866
25.54	77.25491	48.74597	36.97479
25.579	77.25491	48.16732	36.37255
25.617	77.25491	48.12026	35.70728
25.655	77.25491	48.37647	36.40756
25.694	77.25491	48.37473	36.5126
25.732	77.25491	48.57865	36.51961
25.77	77.25491	48.12201	36.17647
25.809	77.25491	48.32418	36.53361
25.848	77.25491	48.26492	36.41457
25.886	77.25491	48.40436	36.05742
25.925	77.25491	48.37996	36.29552
25.963	77.25491	48.25621	36.27451
26.001	77.25491	48.25621	36.27451
26.041	77.25491	49.08758	36.7507
26.079	77.25491	48.77386	36.96779
26.118	77.25491	48.74597	36.16246
26.156	77.25491	49.11895	36.86975
26.196	77.25491	48.65011	36.26051
26.234	83.92157	49.02832	36.4986
26.274	83.92157	49.26885	37.21289
26.313	77.25491	49.00218	36.5126
26.352	77.25491	49.43094	37.20588
26.39	77.25491	49.0963	37.08683
26.429	77.25491	49.03704	36.51961
26.467	77.25491	49.38039	37.09384
26.506	77.25491	49.03529	37.31793
26.545	77.25491	49.29325	36.97479
26.583	77.25491	48.97952	37.09384
26.621	77.25491	49.34902	37.42997
26.66	77.25491	49.08932	36.96779
26.698	77.25491	48.89412	37.10084
26.736	77.25491	48.74597	36.5126
26.775	77.25491	48.57342	36.38655
26.814	77.25491	48.97952	37.20588
26.852	77.25491	48.8122	36.40056
26.891	77.25491	48.05229	35.91737
26.929	77.25491	48.46187	35.93137
26.967	77.25491	48.49673	36.40756
27.006	77.25491	48.84009	36.51961
27.045	77.25491	48.81046	36.86975
27.083	77.25491	48.23529	36.28851
27.123	77.25491	48.68671	36.16246
27.161	77.25491	48.68671	36.16246
27.2	77.25491	48.71808	35.93838
27.239	77.25491	48.95512	36.64566
27.278	77.25491	49.03355	36.86274
27.317	77.25491	48.86449	36.5126
27.355	77.25491	49.00218	36.73669
27.394	77.25491	49.12593	36.5126
27.433	77.25491	49.00915	36.40056
27.472	77.25491	49.49368	37.44398
27.51	77.25491	49.14684	36.98179
27.549	77.25491	49.35251	36.86274
27.587	77.25491	49.17821	36.86274
27.626	83.92157	49.29325	36.7507
27.664	77.25491	49.69934	37.21289
27.702	77.25491	49.18344	36.96779
27.742	77.25491	49.46754	36.85574
27.78	77.25491	49.12418	36.86274
27.818	77.25491	49.38214	37.21989
27.857	77.25491	49.28802	36.97479
27.895	77.25491	49.00566	36.84874
27.933	77.25491	49.06144	36.62465
27.972	77.25491	48.71808	36.85574
28.01	77.25491	49.17473	37.31092
28.05	77.25491	48.7756	36.85574
28.088	77.25491	48.34161	36.28151
28.127	77.25491	48.80174	36.63165
28.165	77.25491	48.48627	35.93838
28.204	77.25491	48.66405	36.7507
28.242	77.25491	48.63442	36.62465
28.281	77.25491	48.63442	36.62465
28.32	77.25491	48.63617	36.05742
28.36	77.25491	48.74422	36.15546
28.399	77.25491	48.69194	36.28151
28.437	77.25491	48.74771	36.16947
