Time	I.max_1	I.total_1	I.back_1
5.313	96.86275	90.75033	81.0154
5.352	96.86275	90.94728	81.2395
5.391	96.86275	91.90065	82.96219
5.43	96.86275	92.47233	83.88656
5.469	96.86275	93.1085	85.62325
5.508	96.86275	93.22179	85.84734
5.547	96.86275	92.75817	85.03501
5.587	96.86275	91.43181	82.14986
5.625	96.86275	89.31242	78.0182
5.665	96.86275	85.28453	71.10645
5.704	96.86275	78.45403	63.03922
5.743	96.86275	69.97996	55.96638
5.781	90.19608	58.91765	47.61905
5.82	70.98039	50.25882	41.02241
5.859	64.70588	44.29107	35.69328
5.898	58.03922	42.00087	33.76051
5.937	64.70588	43.17385	34.67087
5.976	70.98039	45.80392	34.79692
6.014	77.25491	50.07233	38.14426
6.053	90.19608	53.79869	40.44118
6.092	96.86275	58.27277	43.59244
6.13	96.86275	62.42963	47.15686
6.172	96.86275	65.64706	48.66246
6.212	96.86275	69.17124	51.9958
6.251	96.86275	71.78214	53.97759
6.29	96.86275	74.02004	56.75771
6.328	96.86275	75.87974	58.69048
6.367	96.86275	77.53899	60.39916
6.406	96.86275	79.10065	62.2549
6.445	96.86275	80.04183	62.82913
6.483	96.86275	81.24096	64.65686
6.524	96.86275	81.81612	65.57423
6.562	96.86275	81.98867	65.93137
6.601	96.86275	81.98867	65.93137
6.64	96.86275	82.3024	66.27451
6.681	96.86275	81.64358	65.2381
6.72	96.86275	80.23181	63.85154
6.758	96.86275	78.77299	62.12885
6.797	96.86275	75.79608	59.27871
6.837	96.86275	72.30327	56.29552
6.876	96.86275	66.24837	51.31653
6.915	90.19608	59.82745	46.81372
6.954	77.25491	53.05969	42.19888
6.993	70.98039	47.41961	38.02521
7.032	64.70588	42.92636	33.53642
7.07	58.03922	40.10458	32.03081
7.109	58.03922	40.18998	32.12885
7.149	58.03922	40.82789	32.47899
7.19	64.70588	42.61089	33.18628
7.23	70.98039	45.0597	35.15406
7.269	70.98039	46.54989	35.38515
7.308	77.25491	48.72505	37.33193
7.346	77.25491	50.62135	38.15826
7.385	83.92157	52.08192	39.06863
7.424	90.19608	53.94162	40.79832
7.464	90.19608	55.31852	41.37955
7.502	96.86275	57.60872	43.0042
7.541	96.86275	59.30632	43.82353
7.58	96.86275	60.94117	45.42717
7.619	96.86275	63.03268	47.03782
7.657	96.86275	64.4183	47.72409
7.697	96.86275	66.07059	49.11765
7.736	96.86275	67.4231	50.37815
7.776	96.86275	68.93944	52.35994
7.814	96.86275	69.68365	52.94818
7.853	96.86275	69.65403	52.94118
7.892	96.86275	69.17124	52.59104
7.93	96.86275	68.33289	51.42157
7.969	96.86275	66.02179	50.38515
8.007	96.86275	62.57952	47.96218
8.046	90.19608	57.86841	44.72689
8.086	77.25491	53.04575	40.91737
8.125	70.98039	48.47059	37.35294
8.163	64.70588	43.84139	34.21569
8.206	58.03922	40.59259	31.79972
8.245	58.03922	38.29543	30.32213
8.284	58.03922	38.07756	30.21008
8.323	58.03922	38.44532	30.20308
8.362	58.03922	39.38824	30.88235
8.401	58.03922	39.38824	30.88235
8.44	58.03922	40.04706	31.45658
8.479	64.70588	40.93246	31.57563
8.518	64.70588	42.69281	32.95518
8.557	64.70588	43.73508	33.43137
8.596	70.98039	44.27713	33.53642
8.635	70.98039	45.6244	34.23669
8.674	70.98039	45.86143	34.22269
8.716	77.25491	47.52244	35.28011
8.754	77.25491	48.34684	35.95238
8.793	83.92157	49.29325	36.51961
8.832	83.92157	50.72244	37.42997
8.871	83.92157	51.90588	38.36134
8.91	90.19608	53.50937	39.52381
8.949	90.19608	55.34641	40.46218
8.988	96.86275	57.23922	42.43697
9.028	96.86275	58.30414	43.47339
9.067	96.86275	58.82179	43.80952
9.105	96.86275	60.1342	44.96498
9.144	96.86275	59.93725	44.4958
9.183	96.86275	58.67712	43.81652
9.224	90.19608	56.92723	43.12325
9.263	83.92157	53.39782	40.34314
9.302	77.25491	50.47495	38.37535
9.342	70.98039	47.12331	36.06443
9.38	64.70588	43.68105	33.07423
9.419	64.70588	41.19216	31.56863
9.458	58.03922	38.39128	30.20308
9.496	58.03922	37.66972	29.5098
9.535	58.03922	37.47277	29.7479
9.574	58.03922	37.34902	29.62185
9.613	58.03922	38.12811	29.85995
9.653	58.03922	38.07582	29.39776
9.691	58.03922	38.88105	30.09104
9.731	64.70588	39.56776	30.32213
9.77	64.70588	40.62745	31.0084
9.809	64.70588	41.29673	31.12745
9.852	64.70588	41.69935	31.46358
9.891	64.70588	43.10414	32.39496
9.929	70.98039	44.02092	32.73809
9.969	70.98039	44.94641	32.97619
10.008	70.98039	45.82658	33.31232
10.047	70.98039	46.14727	33.20028
10.085	77.25491	47.86057	35.35714
10.124	77.25491	49.03006	36.28851
10.163	83.92157	50.3878	36.30252
10.202	83.92157	51.58693	38.03221
10.243	83.92157	52.36602	38.27031
10.284	83.92157	53.42397	39.18067
10.323	90.19608	54.19782	40.32913
10.362	83.92157	53.86318	39.64286
10.401	83.92157	53.86318	39.64286
10.44	83.92157	53.36994	39.76191
10.479	83.92157	51.41438	38.13025
10.518	77.25491	49.35948	36.65266
10.557	70.98039	47.43355	35.60224
10.597	70.98039	44.45664	33.30532
10.636	64.70588	42.38432	31.69468
10.675	58.03922	39.44052	29.95798
10.714	58.03922	38.46797	29.5028
10.755	58.03922	37.44139	29.27871
10.793	58.03922	37.01786	28.37535
10.832	58.03922	36.92549	28.70448
10.871	58.03922	37.21482	28.94258
10.911	58.03922	37.5512	29.04762
10.95	58.03922	38.24139	29.38375
10.989	58.03922	39.078	29.85995
11.028	64.70588	39.79608	30.07703
11.066	64.70588	39.85359	29.97899
11.105	64.70588	40.66405	29.97199
11.144	64.70588	41.66797	30.65126
11.183	64.70588	42.01307	31.2395
11.223	70.98039	43.53987	32.28291
11.264	70.98039	43.82745	31.71569
11.304	70.98039	44.8854	32.28992
11.343	70.98039	45.85272	33.19328
11.381	70.98039	46.63529	34.0056
11.42	77.25491	47.78214	34.58683
11.459	77.25491	48.66056	35.23809
11.497	77.25491	49.87016	36.18348
11.537	83.92157	50.70153	37.23389
11.576	83.92157	50.70153	36.9958
11.614	83.92157	50.84619	37.33894
11.652	77.25491	49.92767	36.5126
11.691	77.25491	48.55425	35.72829
11.73	70.98039	47.26797	35.14706
11.77	70.98039	45.57386	33.65546
11.809	64.70588	43.67407	32.14986
11.849	64.70588	41.52505	31.12045
11.887	64.70588	39.6183	30.09104
11.926	58.03922	38.82005	29.16667
11.965	58.03922	37.58431	28.34734
12.003	58.03922	37.87364	29.03361
12.042	58.03922	37.23922	28.70448
12.081	58.03922	37.46928	28.58544
12.119	58.03922	37.46928	28.58544
12.159	58.03922	38.18736	29.27871
12.198	58.03922	38.18562	28.80952
12.237	64.70588	39.10762	29.39075
12.279	64.70588	39.07451	29.27871
12.319	64.70588	40.42527	30.43417
12.358	64.70588	41.06144	29.95798
12.397	70.98039	41.46231	30.42017
12.436	70.98039	42.52898	31.35854
12.476	70.98039	42.81482	31.0014
12.515	70.98039	44.02266	32.39496
12.554	70.98039	44.62222	32.26891
12.593	70.98039	45.31242	32.507
12.631	70.98039	45.94336	33.42437
12.671	70.98039	46.54989	33.66246
12.709	77.25491	47.60785	34.46078
12.748	77.25491	48.37647	34.91597
12.79	77.25491	48.83834	35.4902
12.829	77.25491	49.47451	35.4902
12.867	77.25491	48.84009	35.37815
12.907	77.25491	48.69542	35.71428
12.945	77.25491	47.32549	34.47479
12.984	70.98039	46.41046	33.64846
13.023	70.98039	44.62397	33.06723
13.062	64.70588	42.75207	31.91176
13.101	64.70588	41.63311	30.53221
13.14	64.70588	40.31024	29.97899
13.179	58.03922	39.02919	29.06863
13.217	58.03922	38.84619	29.27171
13.256	58.03922	37.95381	28.57843
13.297	58.03922	38.46972	28.45938
13.336	64.70588	38.19434	28.81652
13.375	64.70588	38.65098	28.58544
13.415	64.70588	38.93508	29.15966
13.453	64.70588	39.39695	29.39075
13.492	64.70588	40.17604	29.61485
13.531	64.70588	40.54728	29.97199
13.569	64.70588	40.89412	29.85995
13.608	64.70588	41.58606	29.97899
13.647	70.98039	42.03922	30.19608
13.685	70.98039	43.078	31.0084
13.726	70.98039	43.62004	31.71569
13.764	70.98039	44.19695	31.70168
13.805	70.98039	44.88366	32.514
13.844	70.98039	45.34379	32.39496
13.883	70.98039	46.12288	32.86415
13.921	77.25491	46.65969	33.65546
13.96	77.25491	46.65969	33.65546
13.999	77.25491	46.8061	33.42437
14.04	77.25491	47.57822	34.79692
14.078	77.25491	47.34815	34.22969
14.117	77.25491	47.57647	34.91597
14.157	70.98039	47.03965	34.80392
14.195	70.98039	45.89107	33.31232
14.234	70.98039	45.45534	33.30532
14.273	70.98039	43.6183	31.92577
14.315	64.70588	42.4732	31.0014
14.356	64.70588	41.72026	31.2395
14.395	64.70588	40.33638	29.39075
14.434	64.70588	39.939	29.97199
14.473	64.70588	39.30806	29.04762
14.512	64.70588	39.49978	29.39075
14.551	64.70588	39.10588	29.5098
14.59	64.70588	38.96296	29.04762
14.628	64.70588	39.31155	29.63585
14.668	64.70588	39.02048	28.34034
14.707	64.70588	40.14466	29.97899
14.746	64.70588	40.62745	29.84594
14.784	64.70588	40.98301	29.86695
14.825	64.70588	41.69935	30.78431
14.867	64.70588	41.72898	30.09104
14.906	70.98039	42.73464	31.02941
14.945	70.98039	43.13726	31.13445
14.984	70.98039	43.61133	32.14986
15.023	70.98039	44.10806	31.93277
15.062	70.98039	44.59608	32.16387
15.101	70.98039	45.19216	32.73109
15.139	70.98039	45.94859	33.31232
15.178	70.98039	46.38606	33.78151
15.222	77.25491	46.89673	34.0056
15.26	70.98039	46.69455	33.65546
15.3	70.98039	46.8915	34.34174
15.341	77.25491	46.71895	34.0056
15.381	70.98039	46.26928	33.55042
15.42	70.98039	45.35425	33.09524
15.458	70.98039	44.39913	32.15686
15.496	70.98039	43.53987	32.05182
15.535	64.70588	42.47669	31.11345
15.574	64.70588	41.72898	30.78431
15.613	64.70588	41.14858	30.09804
15.652	64.70588	40.20044	29.04062
15.691	64.70588	40.06275	29.85294
15.729	64.70588	40.02092	29.15266
15.769	64.70588	39.85185	29.04062
15.807	64.70588	39.88845	29.5098
15.848	64.70588	40.03137	28.91456
15.887	64.70588	40.23181	29.15966
15.926	64.70588	40.3573	29.51681
15.965	64.70588	40.86449	29.73389
16.004	64.70588	41.15207	30.20308
16.043	70.98039	41.49542	29.85294
16.081	70.98039	42.12985	30.53221
16.121	70.98039	42.12985	30.53221
16.16	70.98039	42.90719	30.78431
16.199	70.98039	43.24706	31.0014
16.243	70.98039	44.19347	32.15686
16.282	70.98039	44.85577	32.03782
16.32	70.98039	44.85577	32.03782
16.362	70.98039	45.54771	32.507
16.401	70.98039	46.0061	33.08823
16.44	70.98039	46.0061	33.08823
16.479	70.98039	46.08976	33.19328
16.518	77.25491	46.26231	33.31232
16.558	70.98039	46.31634	34.11064
16.597	70.98039	46.08802	33.40336
16.636	70.98039	45.63311	33.20728
16.675	70.98039	44.71285	32.03782
16.714	70.98039	44.36427	32.03081
16.753	70.98039	43.36209	31.81373
16.792	70.98039	42.64924	31.2465
16.83	64.70588	42.01307	31.0084
16.872	64.70588	41.35599	29.62885
16.911	64.70588	41.17995	30.29412
16.95	64.70588	40.4549	29.61485
16.989	64.70588	40.31895	29.39776
17.028	64.70588	40.48453	29.62885
17.066	64.70588	40.43399	29.51681
17.105	64.70588	40.89238	29.04762
17.144	64.70588	40.80349	29.73389
17.184	64.70588	40.7512	29.5028
17.223	64.70588	41.41351	30.32913
17.261	64.70588	41.72549	30.21008
17.3	70.98039	41.95381	29.83193
17.339	70.98039	42.64401	30.54622
17.38	70.98039	42.81656	30.43417
17.419	70.98039	43.49978	30.7633
17.458	70.98039	43.93377	31.22549
17.498	70.98039	44.62571	32.05182
17.536	70.98039	44.85403	32.507
17.575	70.98039	45.00044	32.15686
17.614	70.98039	45.68541	32.96919
17.652	70.98039	45.9207	32.85714
17.691	70.98039	45.77604	32.86415
17.73	70.98039	45.86318	32.73809
17.768	70.98039	45.72026	32.507
17.808	70.98039	45.6244	32.96919
17.847	70.98039	45.05272	32.38095
17.887	70.98039	44.37124	32.38095
17.926	70.98039	44.16558	32.14986
17.964	64.70588	43.13377	31.01541
18.003	70.98039	42.89499	31.68768
18.042	64.70588	41.92244	30.52521
18.081	64.70588	42.12113	30.65826
18.12	64.70588	42.12113	30.65826
18.159	64.70588	41.43965	30.31513
18.198	64.70588	41.00392	29.96498
18.239	64.70588	40.57865	29.26471
18.277	64.70588	41.03355	29.48879
18.316	64.70588	40.86449	29.39075
18.356	64.70588	40.97952	29.5028
18.398	64.70588	41.01263	29.27871
18.439	70.98039	41.72375	30.09104
18.478	70.98039	41.6366	29.73389
18.516	70.98039	41.92767	29.96498
18.556	70.98039	42.78518	31.23249
18.594	70.98039	42.44532	30.08403
18.633	70.98039	43.15817	31.2395
18.672	70.98039	43.84314	31.10644
18.711	70.98039	44.02266	31.58263
18.751	70.98039	44.45142	32.03782
18.79	70.98039	44.76688	32.38795
18.829	70.98039	45.11024	32.14286
18.867	70.98039	45.72026	32.61905
18.908	70.98039	45.65577	32.73809
18.947	70.98039	45.36993	32.61905
18.986	70.98039	45.68018	33.41737
19.025	70.98039	45.36993	32.85014
19.064	70.98039	44.96732	32.38795
19.103	70.98039	44.739	32.26891
19.142	70.98039	44.33987	31.92577
19.181	70.98039	43.59739	31.36555
19.219	70.98039	43.2488	31.58263
19.258	70.98039	42.4732	30.42017
19.297	64.70588	42.61438	31.12045
19.335	64.70588	41.89281	30.88235
19.375	64.70588	41.38736	29.40476
19.417	64.70588	41.35076	29.61485
19.456	64.70588	41.29673	29.97899
19.495	64.70588	41.33333	30.21709
19.533	64.70588	41.44139	29.97199
19.572	64.70588	41.38213	29.85995
19.611	64.70588	41.54771	30.18207
19.65	64.70588	41.75512	29.97199
19.689	70.98039	42.15773	30.55322
19.728	70.98039	42.58475	31.01541
19.767	70.98039	42.56209	30.54622
19.805	70.98039	43.28017	31.35854
19.847	70.98039	43.50153	31.22549
19.886	70.98039	43.90763	31.58263
19.926	70.98039	44.10806	31.58964
19.965	70.98039	44.28235	31.35854
20.005	70.98039	44.76863	32.514
20.043	70.98039	44.82266	32.04482
20.082	70.98039	45.27756	32.84314
20.121	70.98039	45.26013	32.38795
20.16	70.98039	45.26013	32.38795
20.199	70.98039	45.17299	32.03782
20.238	70.98039	45.51809	32.7451
20.277	70.98039	44.99346	32.39496
20.317	70.98039	45.17299	32.73809
20.356	70.98039	44.59956	32.04482
20.395	70.98039	44.16209	31.57563
20.436	70.98039	43.73333	31.68768
20.476	64.70588	43.04662	31.12045
20.515	70.98039	42.84793	31.35854
20.554	70.98039	42.18736	30.77031
20.593	70.98039	41.69412	29.85294
20.633	64.70588	41.69935	30.30812
20.671	64.70588	41.53028	29.98599
20.711	64.70588	41.72723	30.54622
20.749	64.70588	41.43616	29.60784
20.788	70.98039	41.23747	29.27171
20.827	64.70588	41.80915	30.07703
20.866	70.98039	41.55468	29.62185
20.904	70.98039	41.98344	30.19608
20.946	70.98039	42.44532	30.53922
20.985	70.98039	42.18214	30.08403
21.024	70.98039	43.19303	30.9944
21.063	70.98039	43.12505	30.77031
21.101	70.98039	43.39172	31.34454
21.14	70.98039	43.62179	31.23249
21.179	70.98039	44.07843	31.56863
21.217	70.98039	44.74074	31.92577
21.257	70.98039	44.68845	32.27591
21.296	70.98039	45.25665	32.61205
21.334	70.98039	45.13813	32.15686
21.373	70.98039	45.13638	32.38095
21.412	70.98039	45.2549	32.84314
21.453	70.98039	45.17299	32.62605
21.492	70.98039	44.99869	32.38795
21.531	70.98039	44.94466	32.507
21.57	70.98039	44.33638	32.04482
21.609	70.98039	44.31372	32.05182
21.648	70.98039	43.87625	31.57563
21.686	70.98039	43.38998	31.79972
21.725	70.98039	42.99259	31.58964
21.764	70.98039	42.41569	31.01541
21.803	64.70588	42.21002	30.64426
21.842	64.70588	42.32854	30.66527
21.882	64.70588	42.38605	31.12745
21.921	64.70588	42.38605	31.12745
21.961	70.98039	41.95555	30.43417
22.001	70.98039	42.30066	30.67227
22.04	70.98039	42.30066	30.67227
22.079	70.98039	42.20828	30.42017
22.118	70.98039	43.18954	31.35154
22.157	70.98039	42.69978	30.88936
22.197	70.98039	42.70152	30.66527
22.236	70.98039	43.25229	31.46358
22.275	70.98039	43.50327	31.2395
22.314	70.98039	44.13943	32.28291
22.352	70.98039	43.91111	31.58964
22.392	70.98039	44.05577	32.05182
22.431	70.98039	44.739	32.507
22.473	70.98039	44.59608	32.27591
22.513	70.98039	45.03355	32.7521
22.552	70.98039	45.11024	32.493
22.591	70.98039	44.96732	31.80672
22.63	70.98039	45.40131	32.96919
22.669	70.98039	44.99869	32.5
22.708	70.98039	45.31242	32.73109
22.747	70.98039	44.76688	32.39496
22.785	70.98039	44.34161	31.79972
22.825	70.98039	44.53508	32.486
22.864	70.98039	43.90414	31.22549
22.903	70.98039	43.73856	31.70168
22.941	70.98039	43.41787	31.35854
22.982	70.98039	42.72244	30.7563
23.02	70.98039	42.75904	31.47059
23.059	64.70588	42.4976	31.01541
23.098	64.70588	42.55338	30.65126
23.138	70.98039	42.24314	30.77031
23.176	70.98039	42.30066	30.77731
23.215	70.98039	42.27277	30.30812
23.254	70.98039	42.30066	30.66527
23.292	70.98039	42.61264	31.0084
23.331	70.98039	42.87756	31.01541
23.369	70.98039	42.84967	31.01541
23.408	70.98039	43.4231	31.11345
23.448	70.98039	43.25055	31.12745
23.489	70.98039	43.56601	31.81373
23.528	70.98039	44.02266	31.70168
23.567	70.98039	44.16732	32.03782
23.606	70.98039	44.33987	31.57563
23.644	70.98039	43.90763	31.21849
23.683	70.98039	44.85403	32.5
23.722	70.98039	44.60305	32.5
23.762	70.98039	44.739	32.507
23.801	70.98039	44.9098	32.38795
23.84	70.98039	45.00044	32.04482
23.879	70.98039	45.00044	32.04482
23.918	70.98039	45.14336	32.62605
23.957	70.98039	45.08584	32.62605
23.998	70.98039	44.54379	32.05182
24.037	70.98039	44.62397	32.38095
24.077	70.98039	44.19521	31.92577
24.116	70.98039	43.99477	31.81373
24.155	70.98039	43.93203	31.91176
24.194	70.98039	43.12854	30.87535
24.233	64.70588	42.01656	30.20308
24.272	64.70588	39.9756	29.04762
24.311	64.70588	39.38824	28.56443
24.35	64.70588	38.70501	27.9972
24.39	64.70588	38.55861	27.65406
24.429	64.70588	38.85142	28.23529
24.468	64.70588	38.4732	28.0042
24.509	64.70588	38.87407	27.87115
24.549	64.70588	38.99608	28.12325
24.587	64.70588	38.60915	27.17087
24.626	64.70588	39.078	28.34034
24.665	64.70588	38.96122	27.7451
24.705	64.70588	39.42832	28.34034
24.744	64.70588	39.30632	27.9972
24.783	64.70588	38.87059	27.63305
24.821	64.70588	38.9403	28.2423
24.86	64.70588	38.98737	28.10224
24.899	64.70588	39.36558	28.10224
24.937	64.70588	39.28017	28.22829
24.976	64.70588	39.30458	27.64706
25.018	64.70588	39.18954	28.21428
25.056	64.70588	39.44575	27.98319
25.095	64.70588	39.80131	28.70448
25.134	64.70588	39.39521	28.10925
25.172	64.70588	39.50501	28.10224
25.211	64.70588	39.42135	28.34034
25.25	64.70588	39.17211	28.0042
25.288	64.70588	39.82571	28.68348
25.327	64.70588	39.45969	28.59944
25.366	64.70588	39.59913	28.0042
25.405	64.70588	39.70893	28.23529
25.444	64.70588	39.82222	28.22129
25.483	64.70588	39.93725	28.57843
25.524	64.70588	39.87799	28.57143
25.563	64.70588	39.53464	27.52101
25.602	64.70588	39.88671	28.92857
25.642	64.70588	39.64619	28.09524
25.681	64.70588	39.99477	28.68348
25.721	64.70588	39.76819	28.92157
25.76	64.70588	39.76819	28.92157
25.799	64.70588	39.85185	28.33333
25.838	64.70588	39.76993	28.45238
25.877	64.70588	39.85359	28.69748
25.916	64.70588	40.51242	29.15966
25.955	64.70588	39.7403	28.23529
25.994	64.70588	39.88845	28.68348
26.035	64.70588	39.73682	28.10925
26.074	64.70588	39.71416	28.34734
26.113	64.70588	40.37299	29.03361
26.152	64.70588	39.68105	28.11625
26.191	64.70588	39.94248	28.68348
26.23	64.70588	39.85359	27.85714
26.27	64.70588	39.99477	28.57143
26.309	64.70588	40.60305	29.27871
26.348	64.70588	39.70719	28.20728
26.386	64.70588	39.93203	28.56443
26.425	64.70588	39.91634	28.22129
26.464	64.70588	39.79085	28.10224
26.503	64.70588	40.29107	28.91456
26.544	64.70588	39.83094	28.57843
26.585	64.70588	39.88148	28.10224
26.624	64.70588	39.87103	28.66247
26.662	64.70588	39.96165	28.43838
26.702	64.70588	40.11329	28.33333
26.74	64.70588	39.76296	28.08824
26.779	64.70588	39.90937	27.87115
26.818	64.70588	40.11329	28.55742
26.856	64.70588	39.96514	28.21428
26.896	64.70588	40.3451	28.92157
26.935	64.70588	40.11155	28.79552
26.973	64.70588	40.21612	28.66947
27.012	64.70588	40.40087	29.02661
27.053	64.70588	40.12026	28.70448
27.091	64.70588	40.11503	28.56443
27.129	64.70588	39.97037	28.22129
27.168	64.70588	39.79433	27.98319
27.208	64.70588	40.36601	28.56443
27.246	64.70588	39.5939	27.87115
27.285	64.70588	40.17429	28.56443
27.324	64.70588	39.8414	28.20028
27.362	64.70588	40.31024	28.79552
27.402	64.70588	39.9634	27.5
27.44	64.70588	40.31373	28.79552
27.479	64.70588	40.31373	28.79552
27.519	64.70588	40.4915	29.15266
27.56	64.70588	39.939	28.32633
27.6	64.70588	39.939	28.32633
27.639	64.70588	39.88148	27.7521
27.678	64.70588	39.87974	27.97619
27.717	64.70588	40.34336	29.03361
27.757	64.70588	39.99303	28.20728
27.796	64.70588	40.22309	28.55742
27.836	64.70588	40.08017	28.08824
27.875	64.70588	39.58867	28.10925
27.914	64.70588	40.13943	29.04062
27.953	64.70588	40.02789	28.68348
27.992	64.70588	40.25795	28.80252
28.031	64.70588	40.3207	29.16667
28.071	64.70588	39.67756	28.22129
28.11	64.70588	40.25447	28.69048
28.15	64.70588	39.67233	28.10224
28.189	64.70588	40.22309	28.44538
28.229	64.70588	40.37299	28.91456
28.268	64.70588	39.73856	28.45938
28.307	64.70588	39.96688	28.80252
28.345	64.70588	40.31198	29.15266
28.384	64.70588	39.97211	28.44538
28.423	64.70588	40.40087	29.03361
28.463	64.70588	39.76819	28.10925
28.502	64.70588	39.99477	28.79552
28.54	64.70588	40.25621	28.92157
28.581	64.70588	40.02266	28.21428
28.621	64.70588	40.11155	28.79552
28.66	64.70588	40.14815	28.57143
28.698	64.70588	40.09063	29.04062
28.738	64.70588	40.14118	28.79552
28.778	64.70588	39.99651	28.22129
28.816	64.70588	39.81699	28.66247
28.855	64.70588	39.4963	27.493
